Time,RobotMode,AutoToRun,LoopTime,BatteryVoltage,Gyro,LeftMotor,LeftEncoder,RightMotor,RightEncoder,PIDTarget,PIDCurrent,PIDINPosition,ElevatorMotorValue,ElevatorAmperage,TopOvertravel,ButtomOvertravel,PIDCurrentState,AutoStackState,GripperState,CompressorStatus,CompressorAmperage, ErrorStatus, ErrorCode, ErrorSource
07:19:28.442 PM 04/16/2015,Teleop Enabled,0.000000,20.000000,12.800000,359.748649,-0.000000,0.000000,0.000000,-0.353429,0.000000,1.250000,TRUE,0.300000,0.000000,TRUE,TRUE,ResetBack,Disabled,FALSE,FALSE,0.000000,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:19:28.542 PM 04/16/2015,Teleop Enabled,0.000000,20.000000,12.650000,359.749200,-0.000000,0.000000,0.000000,-0.353429,0.000000,1.750000,TRUE,-0.018375,2.750000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:19:28.642 PM 04/16/2015,Teleop Enabled,0.000000,20.000000,12.750000,359.753876,-0.000000,0.000000,0.000000,-0.353429,0.000000,1.250000,TRUE,-0.020875,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:19:28.742 PM 04/16/2015,Teleop Enabled,0.000000,6.000000,12.750000,359.759549,-0.000000,0.000000,0.000000,-0.353429,0.000000,0.750000,TRUE,-0.024875,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:19:28.842 PM 04/16/2015,Teleop Enabled,0.000000,20.000000,12.750000,359.765240,-0.000000,0.000000,0.000000,-0.353429,0.000000,0.250000,TRUE,-0.030125,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:19:28.942 PM 04/16/2015,Teleop Enabled,0.000000,20.000000,12.700000,359.769844,-0.000000,0.000000,0.000000,-0.353429,0.000000,0.250000,TRUE,-0.038875,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:19:29.042 PM 04/16/2015,Teleop Enabled,0.000000,20.000000,12.700000,359.766843,-0.000000,0.000000,0.000000,-0.353429,0.000000,0.250000,TRUE,-0.041375,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:19:29.142 PM 04/16/2015,Teleop Enabled,0.000000,20.000000,12.750000,359.765739,-0.000000,0.000000,0.000000,-0.353429,0.000000,0.250000,TRUE,-0.043875,0.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,FALSE,0.000000,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:19:29.242 PM 04/16/2015,Teleop Enabled,0.000000,20.000000,12.700000,359.767670,-0.000000,0.000000,0.000000,-0.353429,0.000000,0.250000,TRUE,-0.046375,0.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,FALSE,0.000000,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:19:29.343 PM 04/16/2015,Teleop Enabled,0.000000,19.000000,12.750000,359.768412,-0.000000,0.000000,0.000000,-0.314159,0.000000,-0.750000,TRUE,-0.023750,0.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,FALSE,0.000000,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:19:29.444 PM 04/16/2015,Teleop Enabled,0.000000,20.000000,12.750000,359.759286,-0.000000,0.000000,0.000000,-0.314159,0.000000,-0.750000,TRUE,-0.016250,0.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,FALSE,0.000000,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:19:29.544 PM 04/16/2015,Teleop Enabled,0.000000,21.000000,12.800000,359.757331,-0.000000,0.000000,0.000000,-0.314159,0.000000,-0.750000,TRUE,-0.008750,0.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,FALSE,0.000000,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
