Time,RobotMode,AutoToRun,LoopTime,BatteryVoltage,Gyro,LeftMotor,LeftEncoder,RightMotor,RightEncoder,PIDTarget,PIDCurrent,PIDINPosition,ElevatorMotorValue,ElevatorAmperage,TopOvertravel,ButtomOvertravel,PIDCurrentState,AutoStackState,GripperState,CompressorStatus,CompressorAmperage, ErrorStatus, ErrorCode, ErrorSource
07:26:40.868 PM 04/16/2015,Teleop Enabled,0.000000,12.000000,12.900000,333.468089,0.000000,0.000000,0.000000,1.374447,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,TRUE,-44003.000000,WPI_CameraIssue HTTP Request with Authentication.vi>>WPI_CameraIssue Get.vi>>WPI_CameraSet Image Appearance Property.vi>>WPI_CameraSet Image Size.vi>>Vision Processing.vi>>Robot Main.vi
<time>Thu 16 Apr 2015 07:25:36 PM EDT<unique#>10
07:26:40.968 PM 04/16/2015,Teleop Enabled,0.000000,17.000000,12.850000,333.470618,-0.000000,0.000000,0.000000,1.374447,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:41.069 PM 04/16/2015,Teleop Enabled,0.000000,12.000000,12.850000,333.475444,-0.000000,0.000000,0.000000,1.374447,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:41.168 PM 04/16/2015,Teleop Enabled,0.000000,20.000000,12.850000,333.476459,-0.000000,0.000000,0.000000,1.374447,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:41.268 PM 04/16/2015,Teleop Enabled,0.000000,10.000000,12.900000,333.471561,-0.000000,0.000000,0.000000,1.374447,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:41.369 PM 04/16/2015,Teleop Enabled,0.000000,11.000000,12.900000,333.484591,-0.000000,0.000000,0.000000,1.374447,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:41.468 PM 04/16/2015,Teleop Enabled,0.000000,10.000000,12.900000,333.492308,-0.000000,0.000000,0.000000,1.374447,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:41.569 PM 04/16/2015,Teleop Enabled,0.000000,12.000000,12.900000,333.500238,-0.000000,0.000000,0.000000,1.374447,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:41.669 PM 04/16/2015,Teleop Enabled,0.000000,10.000000,12.900000,333.516538,-0.000000,0.000000,0.000000,1.374447,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:41.768 PM 04/16/2015,Teleop Enabled,0.000000,20.000000,12.850000,333.524718,-0.000000,0.000000,0.000000,1.374447,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:41.869 PM 04/16/2015,Teleop Enabled,0.000000,19.000000,12.850000,333.520425,-0.000000,0.000000,0.000000,1.374447,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:41.968 PM 04/16/2015,Teleop Enabled,0.000000,19.000000,12.850000,333.524636,-0.000000,0.000000,0.000000,1.374447,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:42.069 PM 04/16/2015,Teleop Enabled,0.000000,21.000000,12.850000,333.536848,-0.000000,0.000000,0.000000,1.374447,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:42.168 PM 04/16/2015,Teleop Enabled,0.000000,19.000000,12.850000,333.552495,-0.000000,0.000000,0.000000,1.374447,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:42.268 PM 04/16/2015,Teleop Enabled,0.000000,23.000000,12.900000,333.551350,-0.000000,0.000000,0.000000,1.374447,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:42.369 PM 04/16/2015,Teleop Enabled,0.000000,26.000000,12.900000,333.555442,-0.000000,0.000000,0.000000,1.374447,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:42.469 PM 04/16/2015,Teleop Enabled,0.000000,29.000000,12.900000,333.554967,-0.000000,0.000000,0.000000,1.374447,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:42.569 PM 04/16/2015,Teleop Enabled,0.000000,23.000000,12.900000,333.561676,-0.000000,0.000000,0.000000,1.374447,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:42.669 PM 04/16/2015,Teleop Enabled,0.000000,27.000000,12.900000,333.566068,-0.000000,0.000000,0.000000,1.374447,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:42.769 PM 04/16/2015,Teleop Enabled,0.000000,27.000000,12.850000,333.574333,-0.267717,0.000000,-0.267717,1.374447,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:42.870 PM 04/16/2015,Teleop Enabled,0.000000,30.000000,12.250000,333.722761,-0.283465,0.000000,-0.283465,0.471239,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:42.971 PM 04/16/2015,Teleop Enabled,0.000000,29.000000,12.300000,333.949964,-0.275591,0.000000,-0.275591,-1.178097,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:43.070 PM 04/16/2015,Teleop Enabled,0.000000,32.000000,12.450000,334.158857,-0.204724,0.000000,-0.204724,-3.337942,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:43.171 PM 04/16/2015,Teleop Enabled,0.000000,29.000000,12.750000,334.390455,-0.000000,0.000000,0.000000,-5.065818,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:43.272 PM 04/16/2015,Teleop Enabled,0.000000,30.000000,12.850000,334.162022,-0.000000,0.000000,0.000000,-6.008296,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:43.373 PM 04/16/2015,Teleop Enabled,0.000000,33.000000,12.850000,334.145277,-0.000000,0.000000,0.000000,-6.322455,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:43.473 PM 04/16/2015,Teleop Enabled,0.000000,25.000000,12.850000,334.149550,-0.000000,0.000000,0.000000,-6.322455,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:43.575 PM 04/16/2015,Teleop Enabled,0.000000,9.000000,12.850000,334.160354,-0.000000,0.000000,0.000000,-6.322455,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:43.676 PM 04/16/2015,Teleop Enabled,0.000000,12.000000,12.900000,334.165289,-0.000000,0.000000,0.000000,-6.322455,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:43.775 PM 04/16/2015,Teleop Enabled,0.000000,20.000000,12.850000,334.170833,-0.000000,0.000000,0.000000,-6.322455,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:43.875 PM 04/16/2015,Teleop Enabled,0.000000,32.000000,12.850000,334.174470,-0.000000,0.000000,0.000000,-6.283185,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:43.975 PM 04/16/2015,Teleop Enabled,0.000000,31.000000,12.850000,334.103520,-0.000000,0.000000,0.000000,-6.283185,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:44.076 PM 04/16/2015,Teleop Enabled,0.000000,33.000000,12.850000,334.195549,-0.000000,0.000000,0.000000,-6.283185,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:44.177 PM 04/16/2015,Teleop Enabled,0.000000,10.000000,12.850000,334.211493,-0.000000,0.000000,0.000000,-6.283185,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:44.276 PM 04/16/2015,Teleop Enabled,0.000000,31.000000,12.850000,334.214204,-0.000000,0.000000,0.000000,-6.283185,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:44.376 PM 04/16/2015,Teleop Enabled,0.000000,26.000000,12.900000,334.219638,-0.000000,0.000000,0.000000,-6.283185,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:44.477 PM 04/16/2015,Teleop Enabled,0.000000,23.000000,12.650000,334.219905,-0.259843,0.000000,-0.259843,-6.675884,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:44.577 PM 04/16/2015,Teleop Enabled,0.000000,18.000000,12.350000,334.502561,-0.259843,0.000000,-0.259843,-8.011061,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:44.677 PM 04/16/2015,Teleop Enabled,0.000000,28.000000,12.500000,334.786597,-0.259843,0.000000,-0.259843,-9.974557,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:44.778 PM 04/16/2015,Teleop Enabled,0.000000,19.000000,12.550000,335.022287,-0.251969,0.000000,-0.251969,-12.173672,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:44.877 PM 04/16/2015,Teleop Enabled,0.000000,20.000000,12.600000,335.212510,-0.251969,0.000000,-0.251969,-14.490596,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:44.978 PM 04/16/2015,Teleop Enabled,0.000000,20.000000,12.650000,335.405379,-0.251969,0.000000,-0.251969,-16.768251,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:45.079 PM 04/16/2015,Teleop Enabled,0.000000,20.000000,12.650000,335.495665,-0.251969,0.000000,-0.251969,-19.202985,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:26:45.179 PM 04/16/2015,Teleop Enabled,0.000000,21.000000,12.650000,335.644169,-0.251969,0.000000,-0.251969,-21.559180,-1.000000,-1.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000,FALSE,0.000000,NO ERROR
