Time,RobotMode,AutoToRun,LoopTime,BatteryVoltage,Gyro,LeftMotor,LeftEncoder,RightMotor,RightEncoder,PIDTarget,PIDCurrent,PIDINPosition,ElevatorMotorValue,ElevatorAmperage,TopOvertravel,ButtomOvertravel,PIDCurrentState,AutoStackState,GripperState,CompressorStatus,CompressorAmperage, ErrorStatus, ErrorCode, ErrorSource
07:49:57.112 PM 04/16/2015,Teleop Enabled,0.000000,20.000000,12.550000,358.633585,-0.000000,0.000000,0.000000,0.000000,0.000000,-1.250000,TRUE,-0.300000,0.000000,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0.000000,TRUE,-44003.000000,WPI_CameraIssue HTTP Request with Authentication.vi>>WPI_CameraIssue Get.vi>>WPI_CameraSet Image Appearance Property.vi>>WPI_CameraSet Image Size.vi>>Vision Processing.vi>>Robot Main.vi
<time>Thu 16 Apr 2015 07:48:53 PM EDT<unique#>30
07:49:57.213 PM 04/16/2015,Teleop Enabled,0.000000,19.000000,12.700000,358.638770,-0.000000,0.000000,0.000000,-0.039270,0.000000,-3.750000,TRUE,-0.300000,0.000000,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:49:57.313 PM 04/16/2015,Teleop Enabled,0.000000,20.000000,12.750000,358.608955,-0.000000,0.000000,0.000000,0.000000,0.000000,-3.500000,TRUE,-0.300000,0.000000,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:49:57.414 PM 04/16/2015,Teleop Enabled,0.000000,11.000000,12.750000,358.609506,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.000000,TRUE,-0.300000,0.000000,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:49:57.514 PM 04/16/2015,Teleop Enabled,0.000000,45.000000,12.750000,358.629668,-0.000000,0.000000,0.000000,-0.039270,0.000000,-9.000000,TRUE,-0.300000,0.000000,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:49:57.614 PM 04/16/2015,Teleop Enabled,0.000000,21.000000,12.750000,358.616564,-0.000000,0.000000,0.000000,0.000000,0.000000,-4.000000,TRUE,-0.300000,0.000000,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:49:57.715 PM 04/16/2015,Teleop Enabled,0.000000,19.000000,12.700000,358.616167,-0.000000,0.000000,0.000000,0.000000,0.000000,-3.500000,TRUE,-0.300000,0.000000,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:49:57.816 PM 04/16/2015,Teleop Enabled,0.000000,12.000000,12.700000,358.610527,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.250000,TRUE,-0.300000,0.000000,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:49:57.915 PM 04/16/2015,Teleop Enabled,0.000000,12.000000,12.700000,358.607434,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.500000,TRUE,-0.300000,0.000000,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:49:58.015 PM 04/16/2015,Teleop Enabled,0.000000,12.000000,12.700000,358.600345,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.250000,FALSE,-0.300000,0.000000,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:49:58.117 PM 04/16/2015,Teleop Enabled,0.000000,11.000000,12.700000,358.604560,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.000000,FALSE,-0.300000,0.000000,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0.000000,FALSE,0.000000,NO ERROR
07:49:58.217 PM 04/16/2015,Teleop Enabled,0.000000,10.000000,12.750000,358.600591,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.000000,FALSE,-0.300000,0.000000,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0.000000,FALSE,0.000000,NO ERROR
