Time,RobotMode,AutoToRun,LoopTime,BatteryVoltage,Gyro,LeftMotor,LeftEncoder,RightMotor,RightEncoder,PIDTarget,PIDCurrent,PIDINPosition,ElevatorMotorValue,ElevatorAmperage,TopOvertravel,ButtomOvertravel,PIDCurrentState,AutoStackState,GripperState,CompressorStatus,CompressorAmperage
04:59:36.531 PM 02/28/2015,Teleop Enabled,0.000000,19.000000,11.500000,358.335466,-0.000000,0.000000,0.000000,-12.134402,0.000000,0.000000,TRUE,-0.500000,2.250000,TRUE,TRUE,ResetForward,Disabled,FALSE,TRUE,14.031250
04:59:36.632 PM 02/28/2015,Teleop Enabled,0.000000,19.000000,11.400000,358.814819,-0.000000,0.000000,0.000000,-13.116149,0.000000,-10.250000,FALSE,-0.500000,8.750000,TRUE,TRUE,ResetForward,Disabled,FALSE,TRUE,9.562500
04:59:36.735 PM 02/28/2015,Teleop Enabled,0.000000,20.000000,11.500000,359.189015,-0.000000,0.000000,0.000000,-14.294247,0.000000,-27.750000,FALSE,-0.500000,2.625000,TRUE,TRUE,ResetForward,Disabled,FALSE,TRUE,9.406250
04:59:36.837 PM 02/28/2015,Teleop Enabled,0.000000,20.000000,11.450000,359.493491,-0.000000,0.000000,0.000000,-15.275994,0.000000,-45.750000,FALSE,-0.500000,2.250000,TRUE,TRUE,ResetForward,Disabled,FALSE,TRUE,9.406250
04:59:36.937 PM 02/28/2015,Teleop Enabled,0.000000,19.000000,11.450000,359.550824,-0.000000,0.000000,0.000000,-16.218472,0.000000,-64.000000,FALSE,-0.500000,2.250000,TRUE,TRUE,ResetForward,Disabled,FALSE,TRUE,9.500000
04:59:37.038 PM 02/28/2015,Teleop Enabled,0.000000,20.000000,11.450000,359.743464,-0.000000,0.000000,0.000000,-17.200220,0.000000,-82.250000,FALSE,-0.500000,2.250000,TRUE,TRUE,ResetForward,Disabled,FALSE,TRUE,9.406250
04:59:37.139 PM 02/28/2015,Teleop Enabled,0.000000,21.000000,11.400000,359.973442,-0.000000,0.000000,0.000000,-18.299777,0.000000,-100.250000,FALSE,-0.500000,2.250000,TRUE,TRUE,ResetForward,Disabled,FALSE,TRUE,9.375000
04:59:37.239 PM 02/28/2015,Teleop Enabled,0.000000,20.000000,11.500000,0.019500,-0.000000,0.000000,0.000000,-19.124445,0.000000,-118.750000,FALSE,-0.500000,2.250000,TRUE,TRUE,ResetForward,Disabled,FALSE,TRUE,9.562500
04:59:37.341 PM 02/28/2015,Teleop Enabled,0.000000,21.000000,11.400000,0.037475,-0.000000,0.000000,0.000000,-19.281525,0.000000,-137.000000,FALSE,-0.500000,2.250000,TRUE,TRUE,ResetForward,Disabled,FALSE,TRUE,9.468750
04:59:37.442 PM 02/28/2015,Teleop Enabled,0.000000,20.000000,11.450000,0.056513,-0.000000,0.000000,0.000000,-19.242255,0.000000,-155.250000,FALSE,-0.500000,2.250000,TRUE,TRUE,ResetForward,Disabled,FALSE,TRUE,9.406250
