Time,RobotMode,LeftMotorValue,JoyOneAxis1,RightMotorValue,JoyOneAxis4,JoyOneAxis5,StrafeMotorValue,JoyTwoAxis1,ElevatorMotorValue,ElevatorAmperage,JoyTwoAxis5,PIDTarget, PIDCurrentValue,
PIDCurrentState,AutoStackState
04:32:49.356 PM 02/22/2015,Teleop Enabled,-0.000000,0.055118,0.000000,0.007874,0.000000,0.000000,-0.102362,0.027756,2.250000,0.023622,0.000000,-0.750000,PIDControl,Disabled
04:32:49.457 PM 02/22/2015,Teleop Enabled,-0.000000,0.055118,0.000000,0.007874,0.000000,0.000000,-0.102362,-0.500000,2.250000,0.023622,0.000000,-2.500000,ResetForward,Disabled
04:32:49.557 PM 02/22/2015,Teleop Enabled,-0.000000,0.055118,0.000000,0.007874,0.000000,0.000000,-0.102362,-0.500000,2.250000,0.023622,0.000000,-16.250000,ResetForward,Disabled
04:32:49.658 PM 02/22/2015,Teleop Enabled,-0.000000,0.055118,0.000000,0.007874,0.000000,0.000000,-0.102362,-0.500000,2.250000,0.023622,0.000000,-38.750000,ResetForward,Disabled
04:32:49.758 PM 02/22/2015,Teleop Enabled,-0.000000,0.055118,0.000000,0.007874,0.000000,0.000000,-0.102362,-0.500000,2.250000,0.023622,0.000000,-58.000000,ResetForward,Disabled
04:32:49.859 PM 02/22/2015,Teleop Enabled,-0.000000,0.055118,0.000000,0.007874,0.000000,0.000000,-0.102362,-0.500000,2.250000,0.023622,0.000000,-77.500000,ResetForward,Disabled
04:32:49.961 PM 02/22/2015,Teleop Enabled,-0.000000,0.055118,0.000000,0.007874,0.000000,0.000000,-0.102362,-0.500000,2.250000,0.023622,0.000000,-97.000000,ResetForward,Disabled
04:32:50.062 PM 02/22/2015,Teleop Enabled,-0.000000,0.055118,0.000000,0.007874,0.000000,0.000000,-0.102362,-0.500000,2.250000,0.023622,0.000000,-116.500000,ResetForward,Disabled
04:32:50.162 PM 02/22/2015,Teleop Enabled,-0.000000,0.055118,0.000000,0.007874,0.000000,0.000000,-0.102362,0.150000,2.250000,0.023622,0.000000,-135.750000,ResetBack,Disabled
04:32:50.264 PM 02/22/2015,Teleop Enabled,-0.000000,0.055118,0.000000,0.007874,0.000000,0.000000,-0.102362,0.150000,2.250000,0.023622,0.000000,-140.750000,ResetBack,Disabled
04:32:50.365 PM 02/22/2015,Teleop Enabled,-0.000000,0.047244,0.000000,0.000000,0.000000,0.000000,-0.102362,0.150000,2.250000,0.023622,0.000000,-140.750000,ResetBack,Disabled
04:32:50.466 PM 02/22/2015,Teleop Enabled,-0.000000,0.047244,0.000000,0.000000,0.000000,0.000000,-0.102362,0.150000,2.250000,0.023622,0.000000,-140.500000,ResetBack,Disabled
04:32:50.567 PM 02/22/2015,Teleop Enabled,-0.000000,0.047244,0.000000,0.000000,0.000000,0.000000,-0.102362,0.150000,2.250000,0.023622,0.000000,-140.000000,ResetBack,Disabled
04:32:50.668 PM 02/22/2015,Teleop Enabled,-0.000000,0.047244,0.000000,0.000000,0.000000,0.000000,-0.102362,0.150000,2.250000,0.023622,0.000000,-139.500000,ResetBack,Disabled
04:32:50.768 PM 02/22/2015,Teleop Enabled,-0.000000,0.047244,0.000000,0.000000,0.000000,0.000000,-0.102362,0.150000,2.250000,0.023622,0.000000,-138.750000,ResetBack,Disabled
04:32:50.869 PM 02/22/2015,Teleop Enabled,-0.000000,0.047244,0.000000,0.000000,0.000000,0.000000,-0.102362,0.000000,2.250000,0.023622,0.000000,-137.750000,ZeroEncoderAndTarget,Disabled
04:32:50.970 PM 02/22/2015,Teleop Enabled,-0.000000,0.047244,0.000000,0.000000,0.000000,0.000000,-0.102362,-0.009000,2.250000,0.023622,0.000000,0.250000,PIDControl,Disabled
04:32:51.070 PM 02/22/2015,Teleop Enabled,-0.000000,0.047244,0.000000,0.000000,0.000000,0.000000,-0.102362,-0.009090,2.250000,0.023622,0.000000,0.250000,PIDControl,Disabled
04:32:51.170 PM 02/22/2015,Teleop Enabled,-0.000000,0.047244,0.000000,0.000000,0.000000,0.000000,-0.102362,-0.018234,2.250000,0.023622,0.000000,0.500000,PIDControl,Disabled
04:32:51.272 PM 02/22/2015,Teleop Enabled,-0.000000,0.047244,0.000000,0.000000,0.000000,0.000000,-0.102362,-0.018414,2.250000,0.023622,0.000000,0.500000,PIDControl,Disabled
04:32:51.373 PM 02/22/2015,Teleop Enabled,-0.000000,0.047244,0.000000,0.000000,0.000000,0.000000,-0.102362,-0.018594,2.250000,0.023622,0.000000,0.500000,PIDControl,Disabled
04:32:51.473 PM 02/22/2015,Teleop Enabled,-0.000000,0.047244,0.000000,0.000000,0.000000,0.000000,-0.102362,-0.009702,2.250000,0.023622,0.000000,0.250000,PIDControl,Disabled
04:32:51.575 PM 02/22/2015,Teleop Enabled,-0.000000,0.047244,0.000000,0.000000,0.000000,0.000000,-0.102362,-0.009792,2.250000,0.023622,0.000000,0.250000,PIDControl,Disabled
04:32:51.676 PM 02/22/2015,Teleop Enabled,-0.000000,0.047244,0.000000,0.000000,0.000000,0.000000,-0.102362,-0.009882,2.250000,0.023622,0.000000,0.250000,PIDControl,Disabled
04:32:51.776 PM 02/22/2015,Teleop Enabled,-0.000000,0.047244,0.000000,0.000000,0.000000,0.000000,-0.102362,-0.009972,2.250000,0.023622,0.000000,0.250000,PIDControl,Disabled
04:32:51.878 PM 02/22/2015,Teleop Enabled,-0.000000,0.047244,0.000000,0.000000,0.000000,0.000000,-0.102362,0.900000,2.250000,0.023622,-1.000000,2.000000,ManualControl,Disabled
04:32:51.978 PM 02/22/2015,Teleop Enabled,-0.000000,0.047244,0.000000,0.000000,0.000000,0.000000,-0.102362,-0.524736,2.250000,0.023622,6.000000,17.250000,PIDControl,Disabled
04:32:52.078 PM 02/22/2015,Teleop Enabled,-0.000000,0.047244,0.000000,0.000000,0.000000,0.000000,-0.102362,-0.510750,2.250000,0.023622,6.000000,21.000000,PIDControl,Disabled
04:32:52.179 PM 02/22/2015,Teleop Enabled,-0.000000,0.047244,0.000000,0.000000,0.000000,0.000000,-0.102362,0.900000,2.250000,0.023622,6.000000,14.250000,ManualControl,Disabled
04:32:52.280 PM 02/22/2015,Teleop Enabled,-0.000000,0.047244,0.000000,0.000000,0.000000,0.000000,-0.102362,0.900000,2.250000,0.023622,6.000000,11.750000,ManualControl,Disabled
04:32:52.381 PM 02/22/2015,Teleop Enabled,-0.000000,0.047244,0.000000,0.000000,0.000000,0.000000,-0.102362,0.900000,2.250000,0.023622,6.000000,21.750000,ManualControl,Disabled
04:32:52.481 PM 02/22/2015,Teleop Enabled,-0.000000,0.047244,0.000000,0.000000,0.000000,0.000000,-0.102362,0.900000,2.250000,0.023622,6.000000,47.250000,ManualControl,Disabled
04:32:52.582 PM 02/22/2015,Teleop Enabled,-0.000000,0.047244,0.000000,0.000000,0.000000,0.000000,-0.102362,0.900000,2.250000,0.023622,6.000000,76.250000,ManualControl,Disabled
04:32:52.682 PM 02/22/2015,Teleop Enabled,-0.000000,0.047244,0.000000,0.000000,0.000000,0.000000,-0.102362,0.900000,2.250000,0.023622,6.000000,105.750000,ManualControl,Disabled
