Time,RobotMode,AutoToRun,LoopTime,BatteryVoltage,Gyro,LeftMotor,LeftEncoder,RightMotor,RightEncoder,PIDTarget,PIDCurrent,PIDINPosition,ElevatorMotorValue,ElevatorAmperage,TopOvertravel,ButtomOvertravel,PIDCurrentState,AutoStackState,GripperState,CompressorStatus,CompressorAmperage
08:21:10.950 AM 03/21/2015,Teleop Enabled,0.000000,21.000000,12.900000,359.930178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:11.050 AM 03/21/2015,Teleop Enabled,0.000000,21.000000,12.750000,359.923834,-0.000000,0.000000,0.000000,0.000000,-1.000000,-1.750000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:11.152 AM 03/21/2015,Teleop Enabled,0.000000,20.000000,12.900000,359.926404,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,2.500000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:11.253 AM 03/21/2015,Teleop Enabled,0.000000,29.000000,12.900000,359.916448,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:11.354 AM 03/21/2015,Teleop Enabled,0.000000,29.000000,12.900000,359.930554,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:11.454 AM 03/21/2015,Teleop Enabled,0.000000,20.000000,12.850000,359.935855,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:11.554 AM 03/21/2015,Teleop Enabled,0.000000,28.000000,12.850000,359.920594,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:11.656 AM 03/21/2015,Teleop Enabled,0.000000,20.000000,12.850000,359.912695,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:11.756 AM 03/21/2015,Teleop Enabled,0.000000,28.000000,12.850000,359.925116,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:11.857 AM 03/21/2015,Teleop Enabled,0.000000,19.000000,12.850000,359.913662,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:11.958 AM 03/21/2015,Teleop Enabled,0.000000,20.000000,12.900000,359.896726,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:12.059 AM 03/21/2015,Teleop Enabled,0.000000,20.000000,12.850000,359.888263,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:12.159 AM 03/21/2015,Teleop Enabled,0.000000,21.000000,12.900000,359.896487,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:12.261 AM 03/21/2015,Teleop Enabled,0.000000,19.000000,12.900000,359.898490,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:12.362 AM 03/21/2015,Teleop Enabled,0.000000,20.000000,12.900000,359.892727,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:12.463 AM 03/21/2015,Teleop Enabled,0.000000,19.000000,12.850000,359.882148,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:12.564 AM 03/21/2015,Teleop Enabled,0.000000,20.000000,12.900000,359.869146,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:12.665 AM 03/21/2015,Teleop Enabled,0.000000,20.000000,12.850000,359.862601,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:12.766 AM 03/21/2015,Teleop Enabled,0.000000,19.000000,12.850000,359.863326,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:12.866 AM 03/21/2015,Teleop Enabled,0.000000,21.000000,12.850000,359.864368,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:12.968 AM 03/21/2015,Teleop Enabled,0.000000,26.000000,12.900000,359.857235,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:13.069 AM 03/21/2015,Teleop Enabled,0.000000,26.000000,12.900000,359.865380,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:13.170 AM 03/21/2015,Teleop Enabled,0.000000,19.000000,12.900000,359.853345,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:13.271 AM 03/21/2015,Teleop Enabled,0.000000,26.000000,12.900000,359.847583,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:13.372 AM 03/21/2015,Teleop Enabled,0.000000,27.000000,12.900000,359.839646,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:13.472 AM 03/21/2015,Teleop Enabled,0.000000,29.000000,12.850000,359.820379,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:13.574 AM 03/21/2015,Teleop Enabled,0.000000,28.000000,12.850000,359.811663,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:13.675 AM 03/21/2015,Teleop Enabled,0.000000,21.000000,12.850000,359.816325,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:13.776 AM 03/21/2015,Teleop Enabled,0.000000,21.000000,12.850000,359.810764,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:13.877 AM 03/21/2015,Teleop Enabled,0.000000,28.000000,12.850000,359.808912,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:13.977 AM 03/21/2015,Teleop Enabled,0.000000,22.000000,12.900000,359.817251,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:14.078 AM 03/21/2015,Teleop Enabled,0.000000,28.000000,12.850000,359.817597,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:14.178 AM 03/21/2015,Teleop Enabled,0.000000,21.000000,12.900000,359.806013,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:14.279 AM 03/21/2015,Teleop Enabled,0.000000,20.000000,12.900000,359.799673,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:14.379 AM 03/21/2015,Teleop Enabled,0.000000,21.000000,12.900000,359.789166,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:14.481 AM 03/21/2015,Teleop Enabled,0.000000,19.000000,12.900000,359.788407,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:14.582 AM 03/21/2015,Teleop Enabled,0.000000,20.000000,12.850000,359.800035,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:14.684 AM 03/21/2015,Teleop Enabled,0.000000,21.000000,12.850000,359.819395,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:14.785 AM 03/21/2015,Teleop Enabled,0.000000,20.000000,12.850000,359.825523,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:14.885 AM 03/21/2015,Teleop Enabled,0.000000,12.000000,12.850000,359.816476,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:21:14.986 AM 03/21/2015,Teleop Enabled,0.000000,20.000000,12.900000,359.812866,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
