Time,RobotMode,LeftMotorValue,JoyOneAxis1,RightMotorValue,JoyOneAxis4,JoyOneAxis5,StrafeMotorValue,JoyTwoAxis1,ElevatorMotorValue,ElevatorAmperage,JoyTwoAxis5,PIDTarget, PIDCurrentValue,
PIDCurrentState,AutoStackState
03:50:10.430 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,2.250000,0.000000,0.000000,0.000000,ResetBack,Disabled
03:50:10.531 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,2.250000,0.000000,0.000000,0.500000,ResetBack,Disabled
03:50:10.632 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,2.250000,0.000000,0.000000,0.750000,ResetBack,Disabled
03:50:10.733 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,2.250000,0.000000,0.000000,1.000000,ResetBack,Disabled
03:50:10.834 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,2.250000,0.000000,0.000000,1.500000,ResetBack,Disabled
03:50:10.935 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,2.250000,0.000000,0.000000,2.000000,ResetBack,Disabled
03:50:11.036 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,2.250000,0.000000,0.000000,2.750000,ResetBack,Disabled
03:50:11.136 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,2.250000,0.000000,0.000000,3.750000,ResetBack,Disabled
03:50:11.236 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.181074,2.250000,0.000000,0.000000,0.250000,PIDControl,Disabled
03:50:11.337 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.009414,2.250000,0.000000,0.000000,0.250000,PIDControl,Disabled
03:50:11.438 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.018576,2.250000,0.000000,0.000000,0.500000,PIDControl,Disabled
03:50:11.539 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.018756,2.250000,0.000000,0.000000,0.500000,PIDControl,Disabled
03:50:11.640 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.950000,2.250000,0.000000,560.000000,4.750000,PIDControl,Disabled
03:50:11.740 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.950000,2.250000,0.000000,560.000000,31.250000,PIDControl,Disabled
03:50:11.841 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.950000,2.250000,0.000000,560.000000,60.250000,PIDControl,Disabled
03:50:11.942 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.950000,2.250000,0.000000,560.000000,90.500000,PIDControl,Disabled
03:50:12.043 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.950000,2.250000,0.000000,560.000000,121.500000,PIDControl,Disabled
03:50:12.146 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.950000,2.250000,0.000000,560.000000,158.250000,PIDControl,Disabled
03:50:12.247 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.950000,2.250000,0.000000,560.000000,187.500000,PIDControl,Disabled
03:50:12.348 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.950000,2.250000,0.000000,560.000000,216.250000,PIDControl,Disabled
03:50:12.449 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.950000,2.250000,0.000000,560.000000,246.000000,PIDControl,Disabled
03:50:12.550 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.950000,2.250000,0.000000,560.000000,275.500000,PIDControl,Disabled
03:50:12.650 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.950000,2.250000,0.000000,560.000000,305.000000,PIDControl,Disabled
03:50:12.751 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.950000,2.250000,0.000000,560.000000,334.250000,PIDControl,Disabled
03:50:12.852 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.950000,2.250000,0.000000,560.000000,364.250000,PIDControl,Disabled
03:50:12.953 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.950000,2.250000,0.000000,560.000000,394.250000,PIDControl,Disabled
03:50:13.053 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.950000,2.250000,0.000000,560.000000,423.750000,PIDControl,Disabled
03:50:13.154 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.950000,2.250000,0.000000,560.000000,453.500000,PIDControl,Disabled
03:50:13.255 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.950000,2.250000,0.000000,560.000000,483.500000,PIDControl,Disabled
03:50:13.356 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.950000,2.250000,0.000000,560.000000,513.500000,PIDControl,Disabled
03:50:13.457 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.396750,2.250000,0.000000,560.000000,543.000000,PIDControl,Disabled
03:50:13.558 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.113712,2.250000,0.000000,560.000000,560.500000,PIDControl,Disabled
03:50:13.659 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.045090,2.250000,0.000000,560.000000,561.250000,PIDControl,Disabled
03:50:13.760 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.027432,2.250000,0.000000,560.000000,560.500000,PIDControl,Disabled
03:50:13.861 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009156,2.250000,0.000000,560.000000,560.250000,PIDControl,Disabled
03:50:13.960 PM 02/22/2015,Autonomous Enabled,0.250000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,-0.000648,2.250000,0.000000,560.000000,560.000000,PIDControl,Disabled
03:50:14.061 PM 02/22/2015,Autonomous Enabled,0.250000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.008388,2.250000,0.000000,560.000000,559.750000,PIDControl,Disabled
03:50:14.162 PM 02/22/2015,Autonomous Enabled,0.250000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.036246,2.250000,0.000000,560.000000,559.500000,PIDControl,Disabled
03:50:14.264 PM 02/22/2015,Autonomous Enabled,0.250000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.017712,2.250000,0.000000,560.000000,559.500000,PIDControl,Disabled
03:50:14.365 PM 02/22/2015,Autonomous Enabled,0.250000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.026928,2.250000,0.000000,560.000000,559.250000,PIDControl,Disabled
03:50:14.466 PM 02/22/2015,Autonomous Enabled,0.261936,0.000000,0.238064,0.000000,0.000000,0.000000,0.000000,0.027198,2.250000,0.000000,560.000000,559.250000,PIDControl,Disabled
03:50:14.566 PM 02/22/2015,Autonomous Enabled,0.262381,0.000000,0.237619,0.000000,0.000000,0.000000,0.000000,0.036504,2.250000,0.000000,560.000000,559.000000,PIDControl,Disabled
03:50:14.667 PM 02/22/2015,Autonomous Enabled,0.262674,0.000000,0.237326,0.000000,0.000000,0.000000,0.000000,0.036864,2.250000,0.000000,560.000000,559.000000,PIDControl,Disabled
03:50:14.768 PM 02/22/2015,Autonomous Enabled,0.263225,0.000000,0.236775,0.000000,0.000000,0.000000,0.000000,0.036072,2.250000,0.000000,560.000000,559.000000,PIDControl,Disabled
03:50:14.869 PM 02/22/2015,Autonomous Enabled,0.263454,0.000000,0.236546,0.000000,0.000000,0.000000,0.000000,0.036432,2.250000,0.000000,560.000000,559.000000,PIDControl,Disabled
