Time,RobotMode,AutoToRun,LoopTime,BatteryVoltage,Gyro,LeftMotor,LeftEncoder,RightMotor,RightEncoder,PIDTarget,PIDCurrent,PIDINPosition,ElevatorMotorValue,ElevatorAmperage,TopOvertravel,ButtomOvertravel,PIDCurrentState,AutoStackState,GripperState,CompressorStatus,CompressorAmperage
09:13:37.704 PM 03/19/2015,Autonomous Enabled,7.000000,10.000000,11.900000,3.244882,0.000000,13.273229,0.000000,11.152654,0.000000,-128.500000,FALSE,-0.300000,0.000000,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0.968750
09:13:37.808 PM 03/19/2015,Autonomous Enabled,7.000000,20.000000,12.500000,3.241092,0.000000,13.273229,0.000000,11.152654,0.000000,-118.000000,FALSE,-0.300000,17.750000,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0.968750
09:13:37.909 PM 03/19/2015,Autonomous Enabled,7.000000,19.000000,12.750000,3.245084,0.000000,13.273229,0.000000,11.152654,0.000000,-129.000000,FALSE,-0.300000,5.250000,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0.968750
09:13:38.010 PM 03/19/2015,Autonomous Enabled,7.000000,21.000000,12.800000,3.271013,0.000000,13.273229,0.000000,11.152654,0.000000,-141.000000,FALSE,-0.300000,0.000000,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0.968750
09:13:38.111 PM 03/19/2015,Autonomous Enabled,7.000000,20.000000,12.800000,3.264150,0.000000,13.273229,0.000000,11.152654,0.000000,-152.750000,FALSE,-0.300000,0.000000,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0.968750
09:13:38.212 PM 03/19/2015,Autonomous Enabled,7.000000,21.000000,12.800000,3.263442,0.000000,13.273229,0.000000,11.152654,280.000000,-164.750000,FALSE,-0.300000,0.000000,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0.968750
09:13:38.313 PM 03/19/2015,Autonomous Enabled,7.000000,19.000000,12.800000,3.267547,0.000000,13.273229,0.000000,11.152654,280.000000,-176.500000,FALSE,-0.300000,0.000000,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0.968750
09:13:38.413 PM 03/19/2015,Autonomous Enabled,7.000000,21.000000,12.450000,3.288287,0.000000,13.273229,0.000000,11.152654,280.000000,-188.250000,FALSE,-0.300000,0.000000,TRUE,TRUE,ResetForward,Disabled,TRUE,TRUE,12.156250
09:13:38.514 PM 03/19/2015,Autonomous Enabled,7.000000,19.000000,12.500000,3.287696,0.000000,13.273229,0.000000,11.152654,280.000000,-199.750000,FALSE,-0.300000,0.000000,TRUE,TRUE,ResetForward,Disabled,TRUE,TRUE,9.406250
09:13:38.621 PM 03/19/2015,Autonomous Enabled,7.000000,20.000000,12.500000,3.306662,0.000000,13.273229,0.000000,11.152654,280.000000,-214.000000,FALSE,-0.300000,0.000000,TRUE,TRUE,ResetForward,Disabled,TRUE,TRUE,9.375000
09:13:38.724 PM 03/19/2015,Autonomous Enabled,7.000000,20.000000,12.500000,3.320269,0.000000,13.273229,0.000000,11.152654,280.000000,-225.750000,FALSE,-0.300000,0.000000,TRUE,TRUE,ResetForward,Disabled,TRUE,TRUE,9.375000
09:13:38.825 PM 03/19/2015,Autonomous Enabled,7.000000,21.000000,12.500000,3.316629,0.000000,13.273229,0.000000,11.152654,280.000000,-237.500000,FALSE,-0.300000,0.000000,TRUE,TRUE,ResetForward,Disabled,TRUE,TRUE,9.343750
09:13:38.930 PM 03/19/2015,Autonomous Enabled,7.000000,19.000000,12.500000,3.324825,0.000000,13.273229,0.000000,11.152654,280.000000,-249.000000,FALSE,-0.300000,0.000000,TRUE,TRUE,ResetForward,Disabled,TRUE,TRUE,9.375000
09:13:39.031 PM 03/19/2015,Autonomous Enabled,7.000000,19.000000,12.500000,3.333835,0.000000,13.273229,0.000000,11.152654,280.000000,-260.750000,FALSE,0.300000,0.000000,TRUE,TRUE,ResetBack,Disabled,TRUE,TRUE,9.468750
09:13:39.132 PM 03/19/2015,Autonomous Enabled,7.000000,21.000000,12.450000,3.339314,0.000000,13.273229,0.000000,11.152654,280.000000,-259.500000,FALSE,0.300000,1.000000,TRUE,TRUE,ResetBack,Disabled,TRUE,TRUE,9.406250
09:13:39.233 PM 03/19/2015,Autonomous Enabled,7.000000,21.000000,12.400000,3.334994,0.000000,13.273229,0.000000,11.152654,280.000000,-253.750000,FALSE,0.300000,2.500000,TRUE,TRUE,ResetBack,Disabled,TRUE,TRUE,9.406250
09:13:39.335 PM 03/19/2015,Autonomous Enabled,7.000000,19.000000,12.400000,3.343952,0.000000,13.273229,0.000000,11.152654,0.000000,-247.750000,FALSE,0.000000,3.875000,TRUE,TRUE,ZeroEncoderAndTarget,Disabled,TRUE,TRUE,9.406250
09:13:39.436 PM 03/19/2015,Autonomous Enabled,7.000000,19.000000,11.050000,3.357645,0.000000,13.273229,0.000000,11.152654,0.000000,-1.000000,TRUE,0.157500,3.375000,TRUE,TRUE,PIDControl,Disabled,TRUE,TRUE,8.375000
09:13:39.538 PM 03/19/2015,Autonomous Enabled,7.000000,20.000000,12.400000,3.363797,0.000000,13.273229,0.000000,11.113384,0.000000,-2.250000,TRUE,0.079250,3.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,TRUE,9.781250
09:13:39.639 PM 03/19/2015,Autonomous Enabled,7.000000,19.000000,12.400000,3.357221,0.000000,13.273229,0.000000,11.152654,0.000000,-1.750000,TRUE,0.095000,1.125000,TRUE,TRUE,PIDControl,Disabled,TRUE,TRUE,9.593750
09:13:39.740 PM 03/19/2015,Autonomous Enabled,7.000000,21.000000,12.450000,3.361381,0.000000,13.273229,0.000000,11.152654,0.000000,-1.750000,TRUE,0.080625,0.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,TRUE,9.656250
09:13:39.841 PM 03/19/2015,Autonomous Enabled,7.000000,20.000000,12.500000,3.363807,0.000000,13.273229,0.000000,11.152654,0.000000,-1.750000,TRUE,0.085000,0.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,TRUE,9.718750
09:13:39.943 PM 03/19/2015,Autonomous Enabled,7.000000,20.000000,12.450000,3.361798,0.000000,13.273229,0.000000,11.152654,0.000000,-1.750000,TRUE,0.089375,0.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,TRUE,9.875000
09:13:40.044 PM 03/19/2015,Autonomous Enabled,7.000000,20.000000,12.400000,3.342489,0.000000,13.273229,0.000000,11.152654,0.000000,-1.750000,TRUE,0.093750,0.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,TRUE,9.906250
09:13:40.145 PM 03/19/2015,Autonomous Enabled,7.000000,20.000000,12.450000,3.401634,0.000000,13.273229,0.000000,11.113384,0.000000,-1.500000,TRUE,0.070250,0.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,TRUE,10.000000
09:13:40.246 PM 03/19/2015,Autonomous Enabled,7.000000,20.000000,12.450000,3.410866,0.000000,13.273229,0.000000,11.113384,0.000000,-1.500000,TRUE,0.092750,0.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,TRUE,10.000000
09:13:40.347 PM 03/19/2015,Autonomous Enabled,7.000000,21.000000,12.400000,3.423553,0.000000,13.273229,0.000000,11.113384,0.000000,-1.250000,TRUE,0.096500,0.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,TRUE,10.000000
09:13:40.448 PM 03/19/2015,Autonomous Enabled,7.000000,20.000000,12.400000,359.996514,-0.500000,0.000000,-0.500000,0.000000,0.000000,-1.000000,TRUE,0.081250,0.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,TRUE,9.968750
09:13:40.549 PM 03/19/2015,Autonomous Enabled,7.000000,20.000000,11.650000,0.056612,-0.500000,-0.785398,-0.500000,-0.942478,0.000000,-1.000000,TRUE,0.083750,0.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,TRUE,9.500000
09:13:40.650 PM 03/19/2015,Autonomous Enabled,7.000000,19.000000,11.900000,0.128529,-0.500000,-2.434734,-0.500000,-2.631084,0.000000,-1.000000,TRUE,0.086250,0.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,TRUE,9.875000
09:13:40.750 PM 03/19/2015,Autonomous Enabled,7.000000,20.000000,12.100000,0.168191,-0.500000,-4.712389,-0.500000,-4.908739,0.000000,-1.000000,TRUE,0.088750,0.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,TRUE,9.906250
09:13:40.851 PM 03/19/2015,Autonomous Enabled,7.000000,20.000000,12.100000,0.162292,-0.500000,-7.461283,-0.500000,-7.657632,0.000000,-1.000000,TRUE,0.091250,0.875000,TRUE,TRUE,PIDControl,Disabled,TRUE,FALSE,8.031250
09:13:40.952 PM 03/19/2015,Autonomous Enabled,7.000000,21.000000,12.350000,359.987808,-0.499842,-10.602875,-0.500158,-10.681415,0.000000,-1.000000,TRUE,0.093750,0.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,FALSE,0.968750
09:13:41.053 PM 03/19/2015,Autonomous Enabled,7.000000,20.000000,12.400000,359.831802,-0.497813,-13.901547,-0.502187,-13.980087,0.000000,-0.500000,TRUE,0.087000,0.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,FALSE,0.968750
09:13:41.154 PM 03/19/2015,Autonomous Enabled,7.000000,21.000000,12.400000,359.816848,-0.497619,-17.435839,-0.502381,-17.514379,0.000000,-0.500000,TRUE,0.079250,0.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,FALSE,0.968750
09:13:41.255 PM 03/19/2015,Autonomous Enabled,7.000000,20.000000,12.500000,359.810156,-0.497532,-21.048671,-0.502468,-21.127211,0.000000,-0.500000,TRUE,0.080500,0.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,FALSE,0.968750
09:13:41.356 PM 03/19/2015,Autonomous Enabled,7.000000,20.000000,12.400000,359.805873,-0.497476,-24.818582,-0.502524,-24.975662,0.000000,-0.500000,TRUE,0.081750,0.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,FALSE,0.968750
09:13:41.458 PM 03/19/2015,Autonomous Enabled,7.000000,19.000000,12.400000,359.816161,-0.497610,-29.452431,-0.502390,-29.530971,0.000000,-0.500000,TRUE,0.083250,1.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,FALSE,0.968750
09:13:41.558 PM 03/19/2015,Autonomous Enabled,7.000000,20.000000,12.400000,359.767178,-0.496973,-33.379422,-0.503027,-33.457962,0.000000,-0.500000,TRUE,0.084250,0.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,FALSE,0.968750
09:13:41.659 PM 03/19/2015,Autonomous Enabled,7.000000,20.000000,12.500000,359.743488,-0.496665,-37.345683,-0.503335,-37.424222,0.000000,-0.500000,TRUE,0.085750,0.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,FALSE,0.968750
