Time,RobotMode,AutoToRun,LoopTime,BatteryVoltage,Gyro,LeftMotor,LeftEncoder,RightMotor,RightEncoder,PIDTarget,PIDCurrent,PIDINPosition,ElevatorMotorValue,ElevatorAmperage,TopOvertravel,ButtomOvertravel,PIDCurrentState,AutoStackState,GripperState,CompressorStatus,CompressorAmperage, ErrorStatus, ErrorCode, ErrorSource
06:25:34.664 PM 04/22/2015,Teleop Enabled,0.000000,21.000000,12.950000,351.041310,-0.000000,-0.078540,0.000000,0.000000,0.000000,0.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,0.968750,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
06:25:34.764 PM 04/22/2015,Teleop Enabled,0.000000,19.000000,12.650000,351.006850,-0.000000,-0.078540,0.000000,0.000000,0.000000,0.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,10.031250,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
06:25:34.866 PM 04/22/2015,Teleop Enabled,0.000000,17.000000,12.700000,351.007964,-0.000000,-0.078540,0.000000,0.000000,0.000000,0.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,5.968750,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
06:25:34.966 PM 04/22/2015,Teleop Enabled,0.000000,26.000000,12.700000,351.005866,-0.000000,-0.078540,0.000000,0.000000,0.000000,0.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,5.937500,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
06:25:35.067 PM 04/22/2015,Teleop Enabled,0.000000,18.000000,12.700000,350.991073,-0.000000,-0.078540,0.000000,0.000000,0.000000,0.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,5.968750,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
06:25:35.169 PM 04/22/2015,Teleop Enabled,0.000000,17.000000,12.700000,350.970397,-0.000000,-0.078540,0.000000,0.000000,0.000000,0.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,5.937500,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
06:25:35.271 PM 04/22/2015,Teleop Enabled,0.000000,14.000000,12.700000,350.963804,-0.000000,-0.078540,0.000000,0.000000,0.000000,0.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.031250,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
06:25:35.371 PM 04/22/2015,Teleop Enabled,0.000000,19.000000,12.750000,350.945915,-0.000000,-0.078540,0.000000,0.000000,0.000000,0.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,5.968750,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
06:25:35.472 PM 04/22/2015,Teleop Enabled,0.000000,21.000000,12.700000,350.931316,-0.000000,-0.078540,0.000000,0.000000,0.000000,0.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,5.968750,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
06:25:35.573 PM 04/22/2015,Teleop Enabled,0.000000,19.000000,12.750000,350.909349,-0.000000,-0.078540,0.000000,0.000000,0.000000,0.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.031250,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
