Time,RobotMode,LeftMotorValue,JoyOneAxis1,RightMotorValue,JoyOneAxis4,JoyOneAxis5,StrafeMotorValue,JoyTwoAxis1,ElevatorMotorValue,ElevatorAmperage,JoyTwoAxis5,PIDTarget, PIDCurrentValue,
PIDCurrentState,AutoStackState
05:33:46.219 PM 02/22/2015,Teleop Enabled,-0.000000,0.015748,0.000000,-0.015748,0.023622,0.000000,-0.078740,0.009108,2.250000,0.062992,0.000000,-0.250000,PIDControl,Disabled
05:33:46.320 PM 02/22/2015,Teleop Enabled,-0.000000,0.015748,0.000000,-0.015748,0.023622,0.000000,-0.078740,-0.500000,2.250000,0.062992,0.000000,-0.500000,ResetForward,Disabled
05:33:46.421 PM 02/22/2015,Teleop Enabled,-0.000000,0.015748,0.000000,-0.015748,0.023622,0.000000,-0.078740,-0.500000,2.250000,0.062992,0.000000,-7.000000,ResetForward,Disabled
05:33:46.522 PM 02/22/2015,Teleop Enabled,-0.000000,0.015748,0.000000,-0.015748,0.023622,0.000000,-0.078740,-0.500000,2.250000,0.062992,0.000000,-26.500000,ResetForward,Disabled
05:33:46.623 PM 02/22/2015,Teleop Enabled,-0.000000,0.015748,0.000000,-0.015748,0.023622,0.000000,-0.078740,-0.500000,2.250000,0.062992,0.000000,-46.250000,ResetForward,Disabled
05:33:46.724 PM 02/22/2015,Teleop Enabled,-0.000000,0.015748,0.000000,-0.015748,0.023622,0.000000,-0.078740,-0.500000,2.250000,0.062992,0.000000,-66.000000,ResetForward,Disabled
05:33:46.824 PM 02/22/2015,Teleop Enabled,-0.000000,0.015748,0.000000,-0.015748,0.023622,0.000000,-0.078740,-0.500000,2.250000,0.062992,0.000000,-86.000000,ResetForward,Disabled
05:33:46.926 PM 02/22/2015,Teleop Enabled,-0.000000,0.015748,0.000000,-0.015748,0.023622,0.000000,-0.078740,-0.500000,2.250000,0.062992,0.000000,-106.500000,ResetForward,Disabled
05:33:47.027 PM 02/22/2015,Teleop Enabled,-0.000000,0.015748,0.000000,-0.015748,0.023622,0.000000,-0.078740,-0.500000,2.250000,0.062992,0.000000,-126.500000,ResetForward,Disabled
05:33:47.128 PM 02/22/2015,Teleop Enabled,-0.000000,0.015748,0.000000,-0.015748,0.023622,0.000000,-0.078740,-0.500000,2.250000,0.062992,0.000000,-146.750000,ResetForward,Disabled
05:33:47.230 PM 02/22/2015,Teleop Enabled,-0.000000,0.015748,0.000000,-0.015748,0.023622,0.000000,-0.078740,-0.500000,2.250000,0.062992,0.000000,-166.750000,ResetForward,Disabled
05:33:47.330 PM 02/22/2015,Teleop Enabled,-0.000000,0.015748,0.000000,-0.015748,0.023622,0.000000,-0.078740,-0.500000,2.250000,0.062992,0.000000,-186.750000,ResetForward,Disabled
05:33:47.431 PM 02/22/2015,Teleop Enabled,-0.000000,0.015748,0.000000,-0.015748,0.023622,0.000000,-0.078740,-0.500000,2.250000,0.062992,0.000000,-206.750000,ResetForward,Disabled
05:33:47.533 PM 02/22/2015,Teleop Enabled,-0.000000,0.015748,0.000000,-0.015748,0.023622,0.000000,-0.078740,0.150000,2.250000,0.062992,0.000000,-221.000000,ResetBack,Disabled
05:33:47.633 PM 02/22/2015,Teleop Enabled,-0.000000,0.015748,0.000000,-0.015748,0.023622,0.000000,-0.078740,0.150000,2.250000,0.062992,0.000000,-222.250000,ResetBack,Disabled
05:33:47.733 PM 02/22/2015,Teleop Enabled,-0.000000,0.015748,0.000000,-0.015748,0.023622,0.000000,-0.078740,0.150000,2.250000,0.062992,0.000000,-222.500000,ResetBack,Disabled
05:33:47.834 PM 02/22/2015,Teleop Enabled,-0.000000,0.015748,0.000000,-0.015748,0.023622,0.000000,-0.078740,0.150000,2.250000,0.062992,0.000000,-222.000000,ResetBack,Disabled
05:33:47.934 PM 02/22/2015,Teleop Enabled,-0.000000,0.015748,0.000000,-0.015748,0.023622,0.000000,-0.078740,0.150000,2.250000,0.062992,0.000000,-221.750000,ResetBack,Disabled
05:33:48.035 PM 02/22/2015,Teleop Enabled,-0.000000,0.015748,0.000000,-0.015748,0.023622,0.000000,-0.078740,0.150000,2.250000,0.062992,0.000000,-221.500000,ResetBack,Disabled
05:33:48.136 PM 02/22/2015,Teleop Enabled,-0.000000,0.015748,0.000000,-0.015748,0.023622,0.000000,-0.078740,0.150000,2.250000,0.062992,0.000000,-220.750000,ResetBack,Disabled
05:33:48.237 PM 02/22/2015,Teleop Enabled,-0.000000,0.015748,0.000000,-0.015748,0.023622,0.000000,-0.078740,0.150000,2.250000,0.062992,0.000000,-220.250000,ResetBack,Disabled
