Time,RobotMode,AutoToRun,LoopTime,BatteryVoltage,Gyro,LeftMotor,LeftEncoder,RightMotor,RightEncoder,PIDTarget,PIDCurrent,PIDINPosition,ElevatorMotorValue,ElevatorAmperage,TopOvertravel,ButtomOvertravel,PIDCurrentState,AutoStackState,GripperState,CompressorStatus,CompressorAmperage, ErrorStatus, ErrorCode, ErrorSource
07:05:49.334 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.750000,0.895867,-0.000000,0.000000,0.000000,-0.274889,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.281250,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:49.434 PM 04/22/2015,Teleop Enabled,0.000000,19.000000,12.650000,0.905475,-0.000000,0.000000,0.000000,-0.274889,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.343750,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:49.534 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.700000,0.904900,-0.000000,0.000000,0.000000,-0.274889,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.375000,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:49.634 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.700000,0.918712,-0.000000,0.000000,0.000000,-0.274889,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.281250,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:49.734 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.700000,0.912967,-0.000000,0.000000,0.000000,-0.274889,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.281250,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:49.835 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.700000,0.921368,-0.000000,0.000000,0.000000,-0.274889,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.343750,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:49.935 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.650000,0.926809,-0.000000,0.000000,0.000000,-0.274889,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.375000,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:50.035 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.700000,0.924502,-0.000000,0.000000,0.000000,-0.274889,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.468750,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:50.135 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.700000,0.919269,-0.000000,0.000000,0.000000,-0.274889,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.343750,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:50.236 PM 04/22/2015,Teleop Enabled,0.000000,16.000000,12.700000,0.916374,-0.159843,0.000000,0.159843,-0.274889,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.375000,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:50.336 PM 04/22/2015,Teleop Enabled,0.000000,16.000000,12.700000,0.867111,-0.187402,-0.078540,0.187402,-0.157080,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.375000,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:50.437 PM 04/22/2015,Teleop Enabled,0.000000,19.000000,12.650000,0.840615,-0.225984,-0.078540,0.225984,-0.157080,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.343750,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:50.537 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.600000,0.826619,-0.148819,-0.078540,0.148819,-0.157080,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.406250,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:50.638 PM 04/22/2015,Teleop Enabled,0.000000,16.000000,12.550000,0.871056,-0.000000,-0.039270,0.000000,-0.196350,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.593750,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:50.738 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.650000,0.882133,-0.000000,-0.039270,0.000000,-0.196350,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.562500,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:50.838 PM 04/22/2015,Teleop Enabled,0.000000,15.000000,12.650000,0.888836,-0.000000,-0.039270,0.000000,-0.196350,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.500000,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:50.938 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.650000,0.879395,-0.000000,-0.039270,0.000000,-0.196350,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.562500,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:51.038 PM 04/22/2015,Teleop Enabled,0.000000,21.000000,12.700000,0.872341,-0.000000,-0.039270,0.000000,-0.196350,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.562500,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:51.138 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.700000,0.871353,-0.000000,-0.039270,0.000000,-0.196350,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.500000,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:51.238 PM 04/22/2015,Teleop Enabled,0.000000,18.000000,12.700000,0.861584,-0.000000,-0.039270,0.000000,-0.196350,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.562500,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:51.338 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.700000,0.857080,-0.000000,-0.039270,0.000000,-0.235619,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.500000,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:51.438 PM 04/22/2015,Teleop Enabled,0.000000,18.000000,12.650000,0.856929,-0.000000,-0.039270,0.000000,-0.235619,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.656250,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:51.539 PM 04/22/2015,Teleop Enabled,0.000000,21.000000,12.650000,0.851860,-0.000000,-0.039270,0.000000,-0.235619,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.718750,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:51.639 PM 04/22/2015,Teleop Enabled,0.000000,21.000000,12.650000,0.880708,-0.000000,-0.039270,0.000000,-0.235619,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.656250,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:51.739 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.650000,0.882813,-0.000000,-0.039270,0.000000,-0.235619,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.593750,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:51.838 PM 04/22/2015,Teleop Enabled,0.000000,21.000000,12.650000,0.874156,-0.000000,-0.039270,0.000000,-0.235619,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.593750,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:51.939 PM 04/22/2015,Teleop Enabled,0.000000,25.000000,12.600000,0.873294,-0.000000,-0.039270,0.000000,-0.235619,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.593750,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:52.039 PM 04/22/2015,Teleop Enabled,0.000000,25.000000,12.650000,0.878373,-0.000000,-0.039270,0.000000,-0.235619,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.593750,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:52.139 PM 04/22/2015,Teleop Enabled,0.000000,24.000000,12.650000,0.884133,-0.000000,-0.039270,0.000000,-0.235619,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.593750,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:52.239 PM 04/22/2015,Teleop Enabled,0.000000,21.000000,12.650000,0.875184,-0.000000,-0.039270,0.000000,-0.235619,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.687500,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:52.339 PM 04/22/2015,Teleop Enabled,0.000000,21.000000,12.650000,0.880007,-0.000000,-0.039270,0.000000,-0.235619,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.656250,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:52.440 PM 04/22/2015,Teleop Enabled,0.000000,22.000000,12.650000,0.884413,-0.000000,-0.039270,0.000000,-0.235619,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.687500,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:52.540 PM 04/22/2015,Teleop Enabled,0.000000,19.000000,12.650000,0.881720,-0.000000,-0.039270,0.000000,-0.235619,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.718750,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:52.640 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.650000,0.902945,-0.000000,-0.039270,0.000000,-0.235619,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.718750,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:52.740 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.650000,0.902590,-0.000000,-0.039270,0.000000,-0.235619,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.718750,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:52.840 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.650000,0.909945,-0.000000,-0.039270,0.000000,-0.235619,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.718750,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:52.940 PM 04/22/2015,Teleop Enabled,0.000000,19.000000,12.650000,0.901264,-0.000000,-0.039270,0.000000,-0.235619,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.718750,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:53.040 PM 04/22/2015,Teleop Enabled,0.000000,19.000000,12.700000,0.896731,-0.000000,-0.039270,0.000000,-0.235619,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.781250,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:53.140 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.700000,0.888173,-0.000000,-0.039270,0.000000,-0.235619,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.781250,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:53.241 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.650000,0.890183,-0.000000,-0.039270,0.000000,-0.235619,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.781250,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:53.342 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.650000,0.891010,-0.000000,-0.039270,0.000000,-0.235619,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.718750,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:53.443 PM 04/22/2015,Teleop Enabled,0.000000,23.000000,12.650000,0.893713,-0.000000,-0.039270,0.000000,-0.235619,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.781250,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:53.543 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.600000,0.901493,-0.000000,-0.039270,0.000000,-0.235619,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.781250,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:53.645 PM 04/22/2015,Teleop Enabled,0.000000,16.000000,12.600000,0.911620,-0.000000,-0.039270,0.000000,-0.235619,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.781250,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:53.745 PM 04/22/2015,Teleop Enabled,0.000000,19.000000,12.650000,0.913162,-0.000000,-0.039270,0.000000,-0.235619,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.812500,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:53.848 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.600000,0.929086,-0.000000,-0.039270,0.000000,-0.235619,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.812500,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:53.948 PM 04/22/2015,Teleop Enabled,0.000000,24.000000,12.600000,0.919451,-0.000000,-0.039270,0.000000,-0.235619,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.812500,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:54.048 PM 04/22/2015,Teleop Enabled,0.000000,24.000000,12.650000,0.919587,-0.000000,-0.039270,0.000000,-0.235619,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.812500,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:54.149 PM 04/22/2015,Teleop Enabled,0.000000,19.000000,12.600000,0.925774,-0.000000,-0.039270,0.000000,-0.235619,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.875000,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:54.249 PM 04/22/2015,Teleop Enabled,0.000000,19.000000,12.600000,0.924000,-0.143307,-0.039270,0.143307,-0.196350,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.875000,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:54.349 PM 04/22/2015,Teleop Enabled,0.000000,21.000000,12.600000,0.902966,-0.000000,-0.039270,0.000000,-0.196350,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.781250,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:54.450 PM 04/22/2015,Teleop Enabled,0.000000,22.000000,12.600000,0.918777,-0.000000,-0.039270,0.000000,-0.196350,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.781250,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:54.550 PM 04/22/2015,Teleop Enabled,0.000000,19.000000,12.600000,0.906131,-0.000000,-0.039270,0.000000,-0.196350,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.875000,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:54.650 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.600000,0.915448,-0.000000,-0.039270,0.000000,-0.196350,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.906250,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:54.750 PM 04/22/2015,Teleop Enabled,0.000000,21.000000,12.600000,0.903786,-0.000000,-0.039270,0.000000,-0.196350,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.968750,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:54.851 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.550000,0.902426,-0.000000,-0.039270,0.000000,-0.196350,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.875000,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:54.952 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.550000,0.917824,-0.000000,-0.039270,0.000000,-0.196350,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.968750,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:55.052 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.600000,0.907843,-0.000000,-0.039270,0.000000,-0.196350,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.968750,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:55.152 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.650000,0.896120,-0.000000,-0.039270,0.000000,-0.196350,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,7.000000,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:55.252 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.650000,0.902880,-0.000000,-0.039270,0.000000,-0.196350,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,7.031250,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:55.352 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.650000,0.920466,-0.000000,-0.039270,0.000000,-0.196350,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.906250,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:55.452 PM 04/22/2015,Teleop Enabled,0.000000,19.000000,12.600000,0.914269,-0.000000,-0.039270,0.000000,-0.196350,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.968750,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:55.552 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.550000,0.900679,-0.000000,-0.039270,0.000000,-0.196350,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.906250,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:55.652 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.600000,0.898447,-0.000000,-0.039270,0.000000,-0.196350,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.875000,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:55.752 PM 04/22/2015,Teleop Enabled,0.000000,19.000000,12.600000,0.891604,-0.000000,-0.039270,0.000000,-0.196350,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.906250,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:55.852 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.550000,0.898427,-0.000000,-0.039270,0.000000,-0.196350,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.906250,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:55.951 PM 04/22/2015,Teleop Enabled,0.000000,21.000000,12.550000,0.883733,-0.000000,-0.039270,0.000000,-0.196350,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.875000,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:56.052 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.650000,0.876695,-0.000000,-0.039270,0.000000,-0.196350,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.875000,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:56.153 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.650000,0.871780,-0.000000,-0.039270,0.000000,-0.196350,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.906250,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:56.254 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.600000,0.862183,-0.000000,-0.039270,0.000000,-0.196350,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.906250,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:56.355 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.600000,0.859585,-0.000000,-0.039270,0.000000,-0.196350,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.906250,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:56.455 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.550000,0.853255,-0.000000,-0.039270,0.000000,-0.196350,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.906250,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:05:56.556 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.600000,0.851351,-0.000000,-0.039270,0.000000,-0.196350,-15.750000,-15.750000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.906250,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
