Time,RobotMode,LeftMotorValue,JoyOneAxis1,RightMotorValue,JoyOneAxis4,JoyOneAxis5,StrafeMotorValue,JoyTwoAxis1,ElevatorMotorValue,ElevatorAmperage,JoyTwoAxis5,PIDTarget, PIDCurrentValue,
PIDCurrentState,AutoStackState
05:46:18.573 PM 02/22/2015,Teleop Enabled,-0.000000,-0.047244,0.000000,-0.078740,0.015748,0.000000,-0.070866,0.000000,2.250000,0.047244,-1.000000,0.000000,ManualControl,Disabled
05:46:18.673 PM 02/22/2015,Teleop Enabled,-0.000000,-0.047244,0.000000,-0.078740,0.023622,0.000000,-0.070866,0.000000,2.250000,0.047244,-1.000000,0.000000,ManualControl,Disabled
05:46:18.773 PM 02/22/2015,Teleop Enabled,-0.000000,-0.007874,0.000000,-0.078740,0.015748,0.000000,-0.070866,0.000000,2.250000,0.047244,-1.000000,0.000000,ManualControl,Disabled
05:46:18.875 PM 02/22/2015,Teleop Enabled,-0.000000,-0.007874,0.000000,-0.078740,0.015748,0.000000,-0.070866,0.000000,2.250000,0.047244,-1.000000,0.000000,ManualControl,Disabled
05:46:18.975 PM 02/22/2015,Teleop Enabled,-0.000000,-0.007874,0.000000,-0.078740,0.015748,0.000000,-0.070866,0.000000,2.250000,0.047244,-1.000000,0.000000,ManualControl,Disabled
05:46:19.076 PM 02/22/2015,Teleop Enabled,-0.000000,-0.007874,0.000000,-0.078740,0.015748,0.000000,-0.070866,0.000000,2.250000,0.047244,-1.000000,0.000000,ManualControl,Disabled
05:46:19.177 PM 02/22/2015,Teleop Enabled,-0.000000,-0.007874,0.000000,-0.078740,0.015748,0.000000,-0.070866,0.000000,2.250000,0.047244,-1.000000,0.000000,ManualControl,Disabled
05:46:19.277 PM 02/22/2015,Teleop Enabled,-0.000000,-0.007874,0.000000,-0.078740,0.015748,0.000000,-0.070866,0.000000,2.250000,0.047244,-1.000000,0.000000,ManualControl,Disabled
05:46:19.378 PM 02/22/2015,Teleop Enabled,-0.000000,-0.007874,0.000000,-0.078740,0.015748,0.000000,-0.070866,0.000000,2.250000,0.047244,-1.000000,0.000000,ManualControl,Disabled
05:46:19.480 PM 02/22/2015,Teleop Enabled,-0.000000,-0.007874,0.000000,-0.078740,0.015748,0.000000,-0.070866,0.000000,2.250000,0.047244,-1.000000,0.000000,ManualControl,Disabled
