Time,RobotMode,LeftMotorValue,JoyOneAxis1,RightMotorValue,JoyOneAxis4,JoyOneAxis5,StrafeMotorValue,JoyTwoAxis1,ElevatorMotorValue,ElevatorAmperage,JoyTwoAxis5,PIDTarget, PIDCurrentValue,
PIDCurrentState,AutoStackState
04:40:21.035 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.036216,2.250000,0.000000,0.000000,-1.000000,PIDControl,Disabled
04:40:21.135 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.500000,2.250000,0.000000,0.000000,-1.250000,ResetForward,Disabled
04:40:21.236 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.500000,2.250000,0.000000,0.000000,-9.250000,ResetForward,Disabled
04:40:21.336 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.500000,2.250000,0.000000,0.000000,-27.500000,ResetForward,Disabled
04:40:21.437 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.500000,2.250000,0.000000,0.000000,-46.750000,ResetForward,Disabled
04:40:21.539 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.500000,2.250000,0.000000,0.000000,-70.000000,ResetForward,Disabled
04:40:21.639 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.500000,2.250000,0.000000,0.000000,-89.750000,ResetForward,Disabled
04:40:21.740 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,2.250000,0.000000,0.000000,-107.250000,ResetBack,Disabled
04:40:21.841 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,2.250000,0.000000,0.000000,-109.500000,ResetBack,Disabled
04:40:21.941 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,2.250000,0.000000,0.000000,-109.500000,ResetBack,Disabled
04:40:22.042 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,2.250000,0.000000,0.000000,-109.250000,ResetBack,Disabled
04:40:22.143 PM 02/22/2015,Autonomous Enabled,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,2.250000,0.000000,0.000000,-108.750000,ResetBack,Disabled
