Time,RobotMode,AutoToRun,LoopTime,BatteryVoltage,Gyro,LeftMotor,LeftEncoder,RightMotor,RightEncoder,PIDTarget,PIDCurrent,PIDINPosition,ElevatorMotorValue,ElevatorAmperage,TopOvertravel,ButtomOvertravel,PIDCurrentState,AutoStackState,GripperState,CompressorStatus,CompressorAmperage
01:48:28.860 PM 03/28/2015,Teleop Enabled,0.000000,21.000000,11.900000,359.577912,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,TRUE,0.300000,0.000000,TRUE,TRUE,ResetBack,Disabled,FALSE,FALSE,0.000000
01:48:28.960 PM 03/28/2015,Teleop Enabled,0.000000,13.000000,11.000000,359.574993,-0.000000,0.000000,0.000000,0.000000,0.000000,6.750000,FALSE,0.000000,3.750000,TRUE,TRUE,ZeroEncoderAndTarget,Disabled,FALSE,TRUE,12.843750
01:48:29.061 PM 03/28/2015,Teleop Enabled,0.000000,10.000000,11.300000,359.558949,-0.000000,0.000000,0.000000,0.000000,0.000000,-1.750000,TRUE,0.199500,3.375000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,8.750000
01:48:29.162 PM 03/28/2015,Teleop Enabled,0.000000,11.000000,11.550000,359.551904,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.250000,TRUE,-0.031125,10.875000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,7.937500
01:48:29.263 PM 03/28/2015,Teleop Enabled,0.000000,12.000000,11.550000,359.568229,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.750000,TRUE,0.044125,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,7.843750
01:48:29.365 PM 03/28/2015,Teleop Enabled,0.000000,16.000000,11.600000,359.565204,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.750000,TRUE,0.027250,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,7.781250
01:48:29.466 PM 03/28/2015,Teleop Enabled,0.000000,19.000000,11.600000,359.568222,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.750000,TRUE,0.029125,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,7.781250
01:48:29.571 PM 03/28/2015,Teleop Enabled,0.000000,20.000000,11.600000,359.559127,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.750000,TRUE,0.031375,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,7.718750
01:48:29.672 PM 03/28/2015,Teleop Enabled,0.000000,20.000000,11.600000,359.558627,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.750000,TRUE,0.033250,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,7.781250
01:48:29.775 PM 03/28/2015,Teleop Enabled,0.000000,20.000000,11.600000,359.556666,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.750000,TRUE,0.035125,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,7.781250
01:48:29.876 PM 03/28/2015,Teleop Enabled,0.000000,20.000000,11.650000,359.544460,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.750000,TRUE,0.037000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,7.875000
01:48:29.977 PM 03/28/2015,Teleop Enabled,0.000000,20.000000,11.600000,359.523631,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.750000,TRUE,0.038875,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,7.781250
01:48:30.079 PM 03/28/2015,Teleop Enabled,0.000000,20.000000,11.550000,359.510608,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.750000,TRUE,0.040750,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,7.843750
01:48:30.180 PM 03/28/2015,Teleop Enabled,0.000000,21.000000,11.550000,359.512345,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.750000,TRUE,0.042625,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,7.875000
01:48:30.281 PM 03/28/2015,Teleop Enabled,0.000000,17.000000,11.550000,359.522633,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.750000,TRUE,0.044500,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,7.875000
01:48:30.382 PM 03/28/2015,Teleop Enabled,0.000000,19.000000,11.550000,359.537453,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.750000,TRUE,0.046375,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,7.875000
01:48:30.483 PM 03/28/2015,Teleop Enabled,0.000000,19.000000,11.600000,359.539788,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.750000,TRUE,0.048250,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,7.875000
01:48:30.584 PM 03/28/2015,Teleop Enabled,0.000000,8.000000,11.600000,359.535840,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.750000,TRUE,0.050125,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,7.875000
01:48:30.684 PM 03/28/2015,Teleop Enabled,0.000000,18.000000,11.600000,359.527251,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.750000,TRUE,0.051625,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,7.937500
01:48:30.786 PM 03/28/2015,Teleop Enabled,0.000000,20.000000,11.600000,359.528977,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.750000,TRUE,0.053500,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,7.968750
01:48:30.887 PM 03/28/2015,Teleop Enabled,0.000000,20.000000,11.600000,359.519902,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.750000,TRUE,0.055750,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,7.968750
01:48:30.989 PM 03/28/2015,Teleop Enabled,0.000000,21.000000,11.550000,359.512871,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.750000,TRUE,0.057625,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,7.968750
01:48:31.092 PM 03/28/2015,Teleop Enabled,0.000000,21.000000,11.550000,359.506589,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.750000,TRUE,0.059500,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,7.968750
01:48:31.196 PM 03/28/2015,Teleop Enabled,0.000000,21.000000,11.550000,359.497900,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.750000,TRUE,1.000000,0.000000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,7.968750
01:48:31.300 PM 03/28/2015,Teleop Enabled,0.000000,22.000000,10.950000,359.499613,-0.000000,0.000000,0.000000,0.000000,14.250000,21.500000,TRUE,1.000000,0.000000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,7.718750
01:48:31.401 PM 03/28/2015,Teleop Enabled,0.000000,23.000000,11.250000,359.496995,-0.000000,0.000000,0.000000,0.000000,49.250000,57.750000,TRUE,1.000000,15.250000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,7.968750
01:48:31.502 PM 03/28/2015,Teleop Enabled,0.000000,22.000000,11.300000,359.497094,-0.000000,0.000000,0.000000,0.000000,87.000000,95.500000,TRUE,1.000000,12.250000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,7.875000
01:48:31.602 PM 03/28/2015,Teleop Enabled,0.000000,23.000000,11.200000,359.493081,-0.000000,0.000000,0.000000,0.000000,118.500000,133.750000,FALSE,0.000000,9.625000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,7.843750
01:48:31.703 PM 03/28/2015,Teleop Enabled,0.000000,21.000000,11.200000,359.464264,-0.000000,0.000000,0.000000,0.000000,118.500000,132.000000,FALSE,-0.474375,26.375000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,7.000000
01:48:31.805 PM 03/28/2015,Teleop Enabled,0.000000,20.000000,11.400000,359.463543,-0.000000,0.000000,0.000000,0.000000,118.500000,117.000000,TRUE,0.092875,4.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,8.156250
01:48:31.906 PM 03/28/2015,Teleop Enabled,0.000000,20.000000,11.500000,359.451197,-0.000000,0.000000,0.000000,0.000000,118.500000,116.500000,TRUE,0.049625,3.125000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,8.031250
