Time,RobotMode,LeftMotorValue,AutoToRun,LoopTime,BatteryVoltage,Gyro,LeftMotor,LeftEncoder,RightMotor,RightEncoder,PIDTarget,PIDCurrent,PIDINPosition,ElevatorMotorValue,ElevatorAmperage,TopOvertravel,ButtomOvertravel,PIDCurrentState,AutoStackState,GripperState,CompressorStatus,CompressorAmperage
08:08:22.416 PM 02/25/2015,Teleop Enabled,0.000000,14.000000,12.150000,359.876133,-0.000000,0.000000,0.000000,0.000000,180.000000,326.750000,FALSE,-0.700000,11.750000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.718750
08:08:22.516 PM 02/25/2015,Teleop Enabled,0.000000,6.000000,12.150000,359.886120,-0.000000,0.000000,0.000000,0.000000,180.000000,300.750000,FALSE,-0.700000,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.406250
08:08:22.616 PM 02/25/2015,Teleop Enabled,0.000000,12.000000,12.150000,359.892884,-0.000000,0.000000,0.000000,0.000000,180.000000,272.250000,FALSE,-0.700000,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.406250
08:08:22.716 PM 02/25/2015,Teleop Enabled,0.000000,9.000000,12.150000,359.885313,-0.000000,0.000000,0.000000,0.000000,180.000000,247.250000,FALSE,-0.700000,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.375000
08:08:22.817 PM 02/25/2015,Teleop Enabled,0.000000,31.000000,12.150000,359.878806,-0.000000,0.000000,0.000000,0.000000,180.000000,217.500000,FALSE,-0.700000,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.281250
08:08:22.917 PM 02/25/2015,Teleop Enabled,0.000000,25.000000,12.200000,359.879541,-0.000000,0.000000,0.000000,0.000000,180.000000,192.500000,FALSE,-0.271500,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.375000
08:08:23.018 PM 02/25/2015,Teleop Enabled,0.000000,25.000000,12.300000,359.873344,-0.000000,0.000000,0.000000,0.000000,180.000000,178.250000,TRUE,0.186660,2.625000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.406250
08:08:23.119 PM 02/25/2015,Teleop Enabled,0.000000,16.000000,12.150000,359.855273,-0.000000,0.000000,0.000000,0.000000,180.000000,180.250000,TRUE,0.000732,6.125000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.406250
08:08:23.220 PM 02/25/2015,Teleop Enabled,0.000000,21.000000,12.200000,359.850819,-0.000000,0.000000,0.000000,0.000000,180.000000,178.750000,TRUE,0.054840,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.312500
08:08:23.321 PM 02/25/2015,Teleop Enabled,0.000000,27.000000,12.250000,359.843710,-0.000000,0.000000,0.000000,0.000000,180.000000,178.750000,TRUE,0.045450,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.281250
08:08:23.423 PM 02/25/2015,Teleop Enabled,0.000000,24.000000,12.200000,359.838945,-0.000000,0.000000,0.000000,0.000000,180.000000,178.750000,TRUE,0.045900,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.281250
08:08:23.524 PM 02/25/2015,Teleop Enabled,0.000000,20.000000,12.250000,359.827649,-0.000000,0.000000,0.000000,0.000000,180.000000,178.750000,TRUE,0.045270,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.281250
08:08:23.625 PM 02/25/2015,Teleop Enabled,0.000000,8.000000,12.200000,359.837913,-0.000000,0.000000,0.000000,0.000000,180.000000,178.750000,TRUE,0.045720,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.281250
08:08:23.725 PM 02/25/2015,Teleop Enabled,0.000000,8.000000,12.150000,359.840565,-0.000000,0.000000,0.000000,0.000000,180.000000,178.750000,TRUE,0.045000,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.312500
08:08:28.329 PM 02/25/2015,Autonomous Enabled,0.000000,20.000000,11.950000,359.705275,0.000000,0.000000,0.000000,0.000000,0.000000,168.000000,FALSE,-0.500000,2.250000,TRUE,TRUE,ResetForward,Disabled,FALSE,TRUE,16.718750
08:08:28.430 PM 02/25/2015,Autonomous Enabled,0.000000,20.000000,12.300000,359.703474,0.000000,0.000000,0.000000,0.000000,0.000000,145.250000,FALSE,-0.500000,5.750000,TRUE,TRUE,ResetForward,Disabled,FALSE,TRUE,9.406250
08:08:28.531 PM 02/25/2015,Autonomous Enabled,0.000000,17.000000,12.200000,359.702589,0.000000,0.000000,0.000000,0.000000,0.000000,125.500000,FALSE,-0.500000,2.250000,TRUE,TRUE,ResetForward,Disabled,FALSE,TRUE,9.187500
08:08:28.632 PM 02/25/2015,Autonomous Enabled,0.000000,20.000000,12.200000,359.698532,0.000000,0.000000,0.000000,0.000000,0.000000,106.500000,FALSE,-0.500000,2.250000,TRUE,TRUE,ResetForward,Disabled,FALSE,TRUE,9.281250
08:08:28.733 PM 02/25/2015,Autonomous Enabled,0.000000,21.000000,12.250000,359.698060,0.000000,0.000000,0.000000,0.000000,0.000000,87.250000,FALSE,-0.500000,2.250000,TRUE,TRUE,ResetForward,Disabled,FALSE,TRUE,9.312500
08:08:28.834 PM 02/25/2015,Autonomous Enabled,0.000000,20.000000,12.200000,359.704722,0.000000,0.000000,0.000000,0.000000,0.000000,68.250000,FALSE,-0.500000,2.250000,TRUE,TRUE,ResetForward,Disabled,FALSE,TRUE,9.312500
08:08:28.935 PM 02/25/2015,Autonomous Enabled,0.000000,19.000000,12.200000,359.714244,0.000000,0.000000,0.000000,0.000000,0.000000,49.000000,FALSE,-0.500000,2.250000,TRUE,TRUE,ResetForward,Disabled,FALSE,TRUE,9.312500
08:08:29.036 PM 02/25/2015,Autonomous Enabled,0.000000,21.000000,12.250000,359.709302,0.000000,0.000000,0.000000,0.000000,0.000000,29.500000,FALSE,-0.500000,2.250000,TRUE,TRUE,ResetForward,Disabled,FALSE,TRUE,9.375000
08:08:29.137 PM 02/25/2015,Autonomous Enabled,0.000000,21.000000,12.250000,359.707682,0.000000,0.000000,0.000000,0.000000,0.000000,10.500000,FALSE,-0.500000,2.250000,TRUE,TRUE,ResetForward,Disabled,FALSE,TRUE,9.281250
08:08:29.238 PM 02/25/2015,Autonomous Enabled,0.000000,20.000000,12.250000,359.705118,0.000000,0.000000,0.000000,0.000000,0.000000,-8.500000,FALSE,-0.500000,2.250000,TRUE,TRUE,ResetForward,Disabled,FALSE,TRUE,9.312500
08:08:29.340 PM 02/25/2015,Autonomous Enabled,0.000000,20.000000,12.250000,359.701153,0.000000,0.000000,0.000000,0.000000,0.000000,-20.750000,FALSE,0.150000,2.250000,TRUE,TRUE,ResetBack,Disabled,FALSE,TRUE,9.312500
08:08:29.440 PM 02/25/2015,Autonomous Enabled,0.000000,19.000000,12.250000,359.698016,0.000000,0.000000,0.000000,0.000000,0.000000,-19.000000,FALSE,0.150000,2.250000,TRUE,TRUE,ResetBack,Disabled,FALSE,TRUE,9.281250
08:08:29.541 PM 02/25/2015,Autonomous Enabled,0.000000,19.000000,12.150000,359.692984,0.000000,0.000000,0.000000,0.000000,0.000000,-17.250000,FALSE,0.150000,2.250000,TRUE,TRUE,ResetBack,Disabled,FALSE,TRUE,9.218750
08:08:29.642 PM 02/25/2015,Autonomous Enabled,0.000000,21.000000,12.200000,359.686466,0.000000,0.000000,0.000000,0.000000,0.000000,-15.250000,FALSE,0.150000,2.250000,TRUE,TRUE,ResetBack,Disabled,FALSE,TRUE,9.281250
08:08:29.744 PM 02/25/2015,Autonomous Enabled,0.000000,20.000000,12.200000,359.669144,0.000000,0.000000,0.000000,0.000000,0.000000,-13.250000,FALSE,0.150000,2.250000,TRUE,TRUE,ResetBack,Disabled,FALSE,TRUE,9.218750
08:08:29.845 PM 02/25/2015,Autonomous Enabled,0.000000,20.000000,12.150000,359.678834,0.000000,0.000000,0.000000,0.000000,0.000000,-11.750000,FALSE,0.150000,2.250000,TRUE,TRUE,ResetBack,Disabled,FALSE,TRUE,9.375000
08:08:29.946 PM 02/25/2015,Autonomous Enabled,0.000000,20.000000,12.150000,359.673468,0.000000,0.000000,0.000000,0.000000,0.000000,-9.500000,FALSE,0.150000,2.250000,TRUE,TRUE,ResetBack,Disabled,FALSE,TRUE,9.406250
08:08:30.046 PM 02/25/2015,Autonomous Enabled,0.000000,21.000000,12.200000,359.661515,0.000000,0.000000,0.000000,0.000000,0.000000,-8.000000,FALSE,0.150000,2.250000,TRUE,TRUE,ResetBack,Disabled,FALSE,TRUE,9.375000
08:08:30.146 PM 02/25/2015,Autonomous Enabled,0.000000,20.000000,12.200000,359.665593,0.000000,0.000000,0.000000,0.000000,0.000000,-6.000000,FALSE,0.150000,2.250000,TRUE,TRUE,ResetBack,Disabled,FALSE,TRUE,9.406250
08:08:30.247 PM 02/25/2015,Autonomous Enabled,0.000000,20.000000,12.200000,359.671038,0.000000,0.000000,0.000000,0.000000,0.000000,-4.250000,FALSE,0.150000,2.250000,TRUE,TRUE,ResetBack,Disabled,FALSE,TRUE,9.312500
08:08:30.348 PM 02/25/2015,Autonomous Enabled,0.000000,20.000000,12.250000,359.665111,0.000000,0.000000,0.000000,0.000000,0.000000,-2.250000,TRUE,0.150000,2.250000,TRUE,TRUE,ResetBack,Disabled,FALSE,TRUE,9.218750
08:08:30.449 PM 02/25/2015,Autonomous Enabled,0.000000,21.000000,12.200000,359.657058,0.000000,0.000000,0.000000,0.000000,0.000000,-0.500000,TRUE,0.150000,2.250000,TRUE,TRUE,ResetBack,Disabled,FALSE,TRUE,9.406250
08:08:30.549 PM 02/25/2015,Autonomous Enabled,0.000000,20.000000,12.250000,359.666933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,TRUE,-0.009054,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.375000
08:08:30.650 PM 02/25/2015,Autonomous Enabled,0.000000,20.000000,12.150000,359.657195,0.000000,0.000000,0.000000,0.000000,0.000000,-0.500000,TRUE,0.036768,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.406250
08:08:30.751 PM 02/25/2015,Autonomous Enabled,0.000000,21.000000,12.150000,359.650373,0.000000,0.000000,0.000000,0.000000,0.000000,-0.500000,TRUE,0.018198,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.406250
08:08:30.851 PM 02/25/2015,Autonomous Enabled,0.000000,21.000000,12.200000,359.659564,0.000000,0.000000,0.000000,0.000000,0.000000,-0.500000,TRUE,0.018378,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.406250
08:08:30.952 PM 02/25/2015,Autonomous Enabled,0.000000,20.000000,12.250000,359.659851,0.000000,0.000000,0.000000,0.000000,0.000000,-0.500000,TRUE,0.018558,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.375000
08:08:31.052 PM 02/25/2015,Autonomous Enabled,0.000000,21.000000,12.250000,359.671496,0.000000,0.000000,0.000000,0.000000,0.000000,-0.500000,TRUE,0.018738,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.406250
08:08:31.153 PM 02/25/2015,Autonomous Enabled,0.000000,20.000000,12.250000,359.664561,0.000000,0.000000,0.000000,0.000000,0.000000,-0.500000,TRUE,0.018918,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.375000
08:08:31.253 PM 02/25/2015,Autonomous Enabled,0.000000,19.000000,12.150000,359.668478,0.000000,0.000000,0.000000,0.000000,0.000000,-0.500000,TRUE,0.018000,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.375000
08:08:31.354 PM 02/25/2015,Autonomous Enabled,0.000000,20.000000,12.200000,359.666461,0.000000,0.000000,0.000000,0.000000,0.000000,-0.500000,TRUE,0.018180,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.375000
08:08:31.455 PM 02/25/2015,Autonomous Enabled,0.000000,20.000000,12.150000,359.673564,0.000000,0.000000,0.000000,0.000000,0.000000,-0.500000,TRUE,0.018360,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.375000
08:08:31.556 PM 02/25/2015,Autonomous Enabled,0.000000,20.000000,12.200000,359.677101,0.000000,0.000000,0.000000,0.000000,0.000000,-0.500000,TRUE,0.018540,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.375000
08:08:31.657 PM 02/25/2015,Autonomous Enabled,0.000000,19.000000,12.200000,359.670751,0.000000,0.000000,0.000000,0.000000,0.000000,-0.500000,TRUE,0.018720,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.312500
08:08:31.758 PM 02/25/2015,Autonomous Enabled,0.000000,21.000000,12.200000,359.666646,0.000000,0.000000,0.000000,0.000000,0.000000,-0.500000,TRUE,0.018900,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.312500
08:08:31.858 PM 02/25/2015,Autonomous Enabled,0.000000,21.000000,12.150000,359.661002,0.000000,0.000000,0.000000,0.000000,0.000000,-0.500000,TRUE,0.019080,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.281250
08:08:31.959 PM 02/25/2015,Autonomous Enabled,0.000000,21.000000,12.200000,359.652321,0.000000,0.000000,0.000000,0.000000,0.000000,-0.500000,TRUE,0.018144,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.281250
08:08:32.060 PM 02/25/2015,Autonomous Enabled,0.000000,20.000000,12.250000,359.652516,0.000000,0.000000,0.000000,0.000000,0.000000,-0.500000,TRUE,0.018324,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.218750
08:08:32.160 PM 02/25/2015,Autonomous Enabled,0.000000,20.000000,12.200000,359.650441,0.000000,0.000000,0.000000,0.000000,0.000000,-0.500000,TRUE,0.018504,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.218750
08:08:32.261 PM 02/25/2015,Autonomous Enabled,0.000000,20.000000,12.250000,359.639668,0.000000,0.000000,0.000000,0.000000,0.000000,-0.500000,TRUE,0.018684,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.312500
08:08:32.363 PM 02/25/2015,Autonomous Enabled,0.000000,20.000000,12.250000,359.634951,0.000000,0.000000,0.000000,0.000000,0.000000,-0.500000,TRUE,0.018864,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.406250
08:08:32.464 PM 02/25/2015,Autonomous Enabled,0.000000,20.000000,12.200000,359.642504,0.000000,0.000000,0.000000,0.000000,0.000000,-0.500000,TRUE,0.019080,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.406250
08:08:32.564 PM 02/25/2015,Autonomous Enabled,0.000000,20.000000,12.150000,359.642675,0.000000,0.000000,0.000000,0.000000,0.000000,-0.500000,TRUE,0.018144,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.375000
08:08:32.665 PM 02/25/2015,Autonomous Enabled,0.000000,21.000000,12.150000,359.646339,0.000000,0.000000,0.000000,0.000000,0.000000,-0.500000,TRUE,0.018324,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.312500
