Time,RobotMode,AutoToRun,LoopTime,BatteryVoltage,Gyro,LeftMotor,LeftEncoder,RightMotor,RightEncoder,PIDTarget,PIDCurrent,PIDINPosition,ElevatorMotorValue,ElevatorAmperage,TopOvertravel,ButtomOvertravel,PIDCurrentState,AutoStackState,GripperState,CompressorStatus,CompressorAmperage
05:43:40.698 PM 02/28/2015,Autonomous Enabled,3.000000,19.000000,12.700000,357.439860,0.000000,0.000000,0.000000,0.549779,0.000000,0.250000,TRUE,0.150000,2.250000,TRUE,TRUE,ResetBack,Disabled,FALSE,TRUE,15.281250
05:43:40.800 PM 02/28/2015,Autonomous Enabled,3.000000,21.000000,12.750000,357.431721,0.000000,0.000000,0.000000,0.549779,0.000000,2.500000,TRUE,0.150000,2.250000,TRUE,TRUE,ResetBack,Disabled,FALSE,TRUE,9.593750
05:43:40.900 PM 02/28/2015,Autonomous Enabled,3.000000,19.000000,12.700000,357.424157,0.000000,0.000000,0.000000,0.549779,0.000000,4.750000,FALSE,0.000000,2.250000,TRUE,TRUE,ZeroEncoderAndTarget,Disabled,FALSE,TRUE,9.468750
05:43:41.001 PM 02/28/2015,Autonomous Enabled,3.000000,21.000000,12.750000,357.425774,0.000000,0.000000,0.000000,0.549779,0.000000,0.000000,TRUE,-0.009000,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.562500
05:43:41.102 PM 02/28/2015,Autonomous Enabled,3.000000,19.000000,12.650000,357.412875,0.000000,0.000000,0.000000,0.549779,0.000000,-0.250000,TRUE,0.009036,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.500000
05:43:41.203 PM 02/28/2015,Autonomous Enabled,3.000000,20.000000,12.700000,357.407252,0.000000,0.000000,0.000000,0.549779,0.000000,-0.500000,TRUE,0.018162,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.562500
05:43:41.304 PM 02/28/2015,Autonomous Enabled,3.000000,20.000000,12.600000,357.402515,0.000000,0.000000,0.000000,0.549779,0.000000,-0.500000,TRUE,0.018342,2.250000,TRUE,TRUE,PIDControl,Disabled,TRUE,TRUE,9.562500
05:43:41.405 PM 02/28/2015,Autonomous Enabled,3.000000,20.000000,12.700000,357.398113,0.000000,0.000000,0.000000,0.549779,0.000000,-0.500000,TRUE,0.018522,2.250000,TRUE,TRUE,PIDControl,Disabled,TRUE,TRUE,9.593750
05:43:41.505 PM 02/28/2015,Autonomous Enabled,3.000000,21.000000,12.700000,357.406661,0.000000,0.000000,0.000000,0.549779,0.000000,-0.500000,TRUE,0.018702,2.250000,TRUE,TRUE,PIDControl,Disabled,TRUE,TRUE,9.562500
05:43:41.607 PM 02/28/2015,Autonomous Enabled,3.000000,20.000000,12.700000,357.394954,0.000000,0.000000,0.000000,0.549779,0.000000,-0.500000,TRUE,0.018882,2.250000,TRUE,TRUE,PIDControl,Disabled,TRUE,TRUE,9.593750
05:43:41.708 PM 02/28/2015,Autonomous Enabled,3.000000,19.000000,12.700000,357.411511,0.000000,0.000000,0.000000,0.549779,0.000000,-0.500000,TRUE,0.019062,2.250000,TRUE,TRUE,PIDControl,Disabled,TRUE,TRUE,9.593750
05:43:41.808 PM 02/28/2015,Autonomous Enabled,3.000000,21.000000,12.600000,357.418532,0.000000,0.000000,0.000000,0.549779,1000.000000,-0.500000,FALSE,0.950000,2.250000,TRUE,TRUE,PIDControl,Disabled,TRUE,TRUE,9.656250
05:43:41.908 PM 02/28/2015,Autonomous Enabled,3.000000,21.000000,12.300000,357.431168,0.000000,0.000000,0.000000,0.549779,1000.000000,12.750000,FALSE,0.950000,4.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,TRUE,9.218750
05:43:42.009 PM 02/28/2015,Autonomous Enabled,3.000000,14.000000,12.450000,357.412762,0.000000,0.000000,0.000000,0.549779,1000.000000,42.750000,FALSE,0.950000,10.125000,TRUE,TRUE,PIDControl,Disabled,TRUE,TRUE,9.656250
05:43:42.110 PM 02/28/2015,Autonomous Enabled,3.000000,20.000000,12.450000,357.405666,0.000000,0.000000,0.000000,0.549779,1000.000000,74.250000,FALSE,0.950000,7.750000,TRUE,TRUE,PIDControl,Disabled,TRUE,TRUE,9.718750
05:43:42.211 PM 02/28/2015,Autonomous Enabled,3.000000,19.000000,12.400000,357.393044,0.000000,0.000000,0.000000,0.549779,1000.000000,112.000000,FALSE,0.950000,7.750000,TRUE,TRUE,PIDControl,Disabled,TRUE,TRUE,9.656250
05:43:42.311 PM 02/28/2015,Autonomous Enabled,3.000000,20.000000,12.500000,357.402553,0.000000,0.000000,0.000000,0.549779,1000.000000,143.250000,FALSE,0.950000,6.875000,TRUE,TRUE,PIDControl,Disabled,TRUE,TRUE,9.718750
05:43:42.413 PM 02/28/2015,Autonomous Enabled,3.000000,20.000000,12.500000,357.402330,0.000000,0.000000,0.000000,0.549779,1000.000000,174.750000,FALSE,0.950000,7.250000,TRUE,TRUE,PIDControl,Disabled,TRUE,TRUE,9.656250
05:43:42.513 PM 02/28/2015,Autonomous Enabled,3.000000,20.000000,12.500000,357.393153,0.000000,0.000000,0.000000,0.549779,1000.000000,206.000000,FALSE,0.950000,7.625000,TRUE,TRUE,PIDControl,Disabled,TRUE,TRUE,9.656250
05:43:42.614 PM 02/28/2015,Autonomous Enabled,3.000000,21.000000,12.500000,357.377786,0.000000,0.000000,0.000000,0.549779,1000.000000,237.250000,FALSE,0.950000,7.125000,TRUE,TRUE,PIDControl,Disabled,TRUE,TRUE,9.593750
05:43:42.714 PM 02/28/2015,Autonomous Enabled,3.000000,21.000000,12.250000,357.372642,0.000000,0.000000,0.000000,0.549779,1000.000000,265.500000,FALSE,0.950000,7.500000,TRUE,TRUE,PIDControl,Disabled,TRUE,TRUE,9.500000
05:43:42.815 PM 02/28/2015,Autonomous Enabled,3.000000,20.000000,12.150000,357.337967,0.000000,0.000000,0.000000,0.549779,1000.000000,292.750000,FALSE,0.950000,13.750000,TRUE,TRUE,PIDControl,Disabled,TRUE,TRUE,9.562500
05:43:42.916 PM 02/28/2015,Autonomous Enabled,3.000000,20.000000,12.150000,357.340633,0.000000,0.000000,0.000000,0.549779,1000.000000,317.500000,FALSE,0.950000,15.375000,TRUE,TRUE,PIDControl,Disabled,TRUE,TRUE,9.562500
05:43:43.017 PM 02/28/2015,Autonomous Enabled,3.000000,21.000000,12.250000,357.349536,0.000000,0.000000,0.000000,0.549779,1000.000000,343.500000,FALSE,0.950000,19.250000,TRUE,TRUE,PIDControl,Disabled,TRUE,TRUE,9.656250
