Time,RobotMode,AutoToRun,LoopTime,BatteryVoltage,Gyro,LeftMotor,LeftEncoder,RightMotor,RightEncoder,PIDTarget,PIDCurrent,PIDINPosition,ElevatorMotorValue,ElevatorAmperage,TopOvertravel,ButtomOvertravel,PIDCurrentState,AutoStackState,GripperState,CompressorStatus,CompressorAmperage
10:01:39.416 AM 03/20/2015,Teleop Enabled,0.000000,19.000000,12.800000,359.762335,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
10:01:39.517 AM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.750000,359.871119,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.250000,TRUE,0.000000,1.250000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
10:01:39.618 AM 03/20/2015,Teleop Enabled,0.000000,21.000000,12.800000,359.838111,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.250000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
10:01:39.719 AM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.800000,359.835818,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.250000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
10:01:39.819 AM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.750000,359.827218,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.250000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
10:01:39.920 AM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.800000,359.821244,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.250000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
10:01:40.020 AM 03/20/2015,Teleop Enabled,0.000000,19.000000,12.800000,359.817070,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.250000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
10:01:40.122 AM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.800000,359.818461,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.250000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
10:01:40.223 AM 03/20/2015,Teleop Enabled,0.000000,19.000000,12.800000,359.802370,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.250000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
10:01:40.323 AM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.800000,359.811984,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.250000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
10:01:40.423 AM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.800000,359.810761,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.250000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
10:01:40.524 AM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.850000,359.815915,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.250000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
10:01:40.625 AM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.800000,359.809534,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.250000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
10:01:40.726 AM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.800000,359.795739,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.250000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
10:01:40.827 AM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.800000,359.788500,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.250000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
10:01:40.929 AM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.800000,359.797250,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.250000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
10:01:41.030 AM 03/20/2015,Teleop Enabled,0.000000,18.000000,12.800000,359.799078,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.250000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
10:01:41.130 AM 03/20/2015,Teleop Enabled,0.000000,18.000000,12.800000,359.797889,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.250000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
