Time,RobotMode,AutoToRun,LoopTime,BatteryVoltage,Gyro,LeftMotor,LeftEncoder,RightMotor,RightEncoder,PIDTarget,PIDCurrent,PIDINPosition,ElevatorMotorValue,ElevatorAmperage,TopOvertravel,ButtomOvertravel,PIDCurrentState,AutoStackState,GripperState,CompressorStatus,CompressorAmperage
04:07:10.240 PM 03/20/2015,Teleop Enabled,0.000000,21.000000,12.900000,358.592450,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,0.968750
04:07:10.342 PM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.450000,358.601959,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.250000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,17.250000
04:07:10.443 PM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.550000,358.608282,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,9.500000
04:07:10.546 PM 03/20/2015,Teleop Enabled,0.000000,19.000000,12.650000,358.580319,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,9.375000
04:07:10.647 PM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.650000,358.575606,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,9.468750
04:07:10.747 PM 03/20/2015,Teleop Enabled,0.000000,21.000000,12.650000,358.576949,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,9.500000
04:07:10.847 PM 03/20/2015,Teleop Enabled,0.000000,19.000000,12.550000,358.554924,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,9.562500
04:07:10.948 PM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.550000,358.542469,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,9.562500
04:07:11.049 PM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.550000,358.546116,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,9.562500
04:07:11.149 PM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.600000,358.560769,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,9.593750
04:07:11.251 PM 03/20/2015,Teleop Enabled,0.000000,21.000000,12.550000,358.577606,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,9.656250
04:07:11.352 PM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.550000,358.537523,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,9.687500
04:07:11.453 PM 03/20/2015,Teleop Enabled,0.000000,15.000000,12.550000,358.492867,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,9.781250
04:07:11.554 PM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.550000,358.483639,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,9.812500
04:07:11.656 PM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.600000,358.483652,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,9.875000
04:07:11.757 PM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.550000,358.511728,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,10.000000
04:07:11.857 PM 03/20/2015,Teleop Enabled,0.000000,21.000000,12.600000,358.529904,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,10.031250
04:07:11.957 PM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.550000,358.500701,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,10.125000
04:07:12.058 PM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.550000,358.469198,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,10.187500
04:07:12.160 PM 03/20/2015,Teleop Enabled,0.000000,19.000000,12.500000,358.459033,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,10.187500
04:07:12.261 PM 03/20/2015,Teleop Enabled,0.000000,21.000000,12.550000,358.465103,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,10.187500
04:07:12.362 PM 03/20/2015,Teleop Enabled,0.000000,19.000000,12.550000,358.464553,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,10.125000
04:07:12.462 PM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.550000,358.477052,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,9.968750
04:07:12.562 PM 03/20/2015,Teleop Enabled,0.000000,21.000000,12.550000,358.455543,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,9.875000
04:07:12.663 PM 03/20/2015,Teleop Enabled,0.000000,31.000000,12.800000,358.441054,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,1.281250
04:07:12.764 PM 03/20/2015,Teleop Enabled,0.000000,31.000000,12.800000,358.435876,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:12.870 PM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.800000,358.408570,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:12.974 PM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.800000,358.367947,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:13.076 PM 03/20/2015,Teleop Enabled,0.000000,10.000000,12.800000,358.298788,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:13.178 PM 03/20/2015,Teleop Enabled,0.000000,18.000000,12.800000,358.203936,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:13.279 PM 03/20/2015,Teleop Enabled,0.000000,9.000000,12.800000,358.143937,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:13.379 PM 03/20/2015,Teleop Enabled,0.000000,21.000000,12.800000,358.097948,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:13.480 PM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.800000,358.083395,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:13.580 PM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.800000,358.051095,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:13.681 PM 03/20/2015,Teleop Enabled,0.000000,11.000000,12.800000,358.027665,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:13.782 PM 03/20/2015,Teleop Enabled,0.000000,35.000000,12.850000,358.025214,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:13.883 PM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.800000,358.021321,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:13.984 PM 03/20/2015,Teleop Enabled,0.000000,18.000000,12.800000,358.018853,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:14.084 PM 03/20/2015,Teleop Enabled,0.000000,19.000000,12.800000,358.010397,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:14.185 PM 03/20/2015,Teleop Enabled,0.000000,19.000000,12.800000,358.009406,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:14.285 PM 03/20/2015,Teleop Enabled,0.000000,16.000000,12.800000,357.997624,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:14.387 PM 03/20/2015,Teleop Enabled,0.000000,19.000000,12.800000,357.967403,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:14.488 PM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.800000,357.968469,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:14.589 PM 03/20/2015,Teleop Enabled,0.000000,21.000000,12.800000,357.986659,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:14.689 PM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.850000,357.996589,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:14.791 PM 03/20/2015,Teleop Enabled,0.000000,18.000000,12.850000,357.988303,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:14.893 PM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.850000,357.950935,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:14.994 PM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.800000,357.928246,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:15.095 PM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.800000,357.926896,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:15.197 PM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.800000,357.946259,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:15.298 PM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.800000,357.925362,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:15.399 PM 03/20/2015,Teleop Enabled,0.000000,15.000000,12.800000,357.924716,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:15.499 PM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.850000,357.932724,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:15.601 PM 03/20/2015,Teleop Enabled,0.000000,21.000000,12.850000,357.901603,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:15.701 PM 03/20/2015,Teleop Enabled,0.000000,21.000000,12.850000,357.889524,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:15.801 PM 03/20/2015,Teleop Enabled,0.000000,21.000000,12.850000,357.925922,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:15.902 PM 03/20/2015,Teleop Enabled,0.000000,14.000000,12.850000,357.880101,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:16.003 PM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.800000,357.742657,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:16.103 PM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.800000,357.697663,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:16.204 PM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.800000,357.747449,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:16.304 PM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.800000,357.834156,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:16.406 PM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.800000,357.922624,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:16.507 PM 03/20/2015,Teleop Enabled,0.000000,19.000000,12.850000,357.923547,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:16.608 PM 03/20/2015,Teleop Enabled,0.000000,16.000000,12.850000,357.903018,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:16.708 PM 03/20/2015,Teleop Enabled,0.000000,19.000000,12.850000,357.853495,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:16.808 PM 03/20/2015,Teleop Enabled,0.000000,18.000000,12.850000,357.835500,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:16.909 PM 03/20/2015,Teleop Enabled,0.000000,21.000000,12.850000,357.841468,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:17.011 PM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.800000,357.873979,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:17.115 PM 03/20/2015,Teleop Enabled,0.000000,20.000000,12.850000,357.874882,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
04:07:17.216 PM 03/20/2015,Teleop Enabled,0.000000,21.000000,12.800000,357.853752,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
