Time,RobotMode,AutoToRun,LoopTime,BatteryVoltage,Gyro,LeftMotor,LeftEncoder,RightMotor,RightEncoder,PIDTarget,PIDCurrent,PIDINPosition,ElevatorMotorValue,ElevatorAmperage,TopOvertravel,ButtomOvertravel,PIDCurrentState,AutoStackState,GripperState,CompressorStatus,CompressorAmperage
11:14:43.203 AM 03/28/2015,Teleop Enabled,0.000000,21.000000,11.900000,0.140369,-0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,TRUE,0.300000,3.375000,TRUE,TRUE,ResetBack,Disabled,FALSE,FALSE,0.000000
11:14:43.303 AM 03/28/2015,Teleop Enabled,0.000000,20.000000,11.700000,0.142943,-0.000000,0.000000,0.000000,0.000000,0.000000,10.250000,FALSE,0.300000,3.500000,TRUE,TRUE,ResetBack,Disabled,FALSE,TRUE,13.968750
11:14:43.404 AM 03/28/2015,Teleop Enabled,0.000000,19.000000,11.800000,0.149331,-0.000000,0.000000,0.000000,0.000000,0.000000,19.000000,FALSE,0.300000,3.125000,TRUE,TRUE,ResetBack,Disabled,FALSE,TRUE,6.625000
11:14:43.505 AM 03/28/2015,Teleop Enabled,0.000000,19.000000,11.750000,0.149287,-0.000000,0.000000,0.000000,0.000000,0.000000,28.000000,FALSE,0.000000,0.000000,TRUE,TRUE,ZeroEncoderAndTarget,Disabled,FALSE,TRUE,6.187500
11:14:43.606 AM 03/28/2015,Teleop Enabled,0.000000,20.000000,10.400000,0.148760,-0.000000,0.000000,0.000000,0.000000,0.000000,-6.750000,TRUE,0.334000,19.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,5.656250
11:14:43.707 AM 03/28/2015,Teleop Enabled,0.000000,20.000000,11.000000,0.137013,-0.000000,0.000000,0.000000,0.000000,0.000000,1.750000,TRUE,-0.165500,9.500000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,7.250000
11:14:43.808 AM 03/28/2015,Teleop Enabled,0.000000,19.000000,11.750000,0.133410,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.000000,TRUE,0.148750,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.531250
11:14:43.909 AM 03/28/2015,Teleop Enabled,0.000000,21.000000,11.600000,0.042496,-0.253543,-0.196350,0.253543,0.314159,0.000000,-1.750000,TRUE,0.059125,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.250000
11:14:44.009 AM 03/28/2015,Teleop Enabled,0.000000,19.000000,11.200000,358.181716,-0.270079,-0.667588,0.270079,1.021018,0.000000,-1.250000,TRUE,0.054625,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.375000
11:14:44.110 AM 03/28/2015,Teleop Enabled,0.000000,21.000000,11.250000,354.784047,-0.270079,-1.452987,0.270079,2.277655,0.000000,-1.250000,TRUE,0.066750,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.625000
