Time,RobotMode,AutoToRun,LoopTime,BatteryVoltage,Gyro,LeftMotor,LeftEncoder,RightMotor,RightEncoder,PIDTarget,PIDCurrent,PIDINPosition,ElevatorMotorValue,ElevatorAmperage,TopOvertravel,ButtomOvertravel,PIDCurrentState,AutoStackState,GripperState,CompressorStatus,CompressorAmperage, ErrorStatus, ErrorCode, ErrorSource
07:40:20.334 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.450000,0.361187,-0.000000,-0.589049,0.000000,-0.706858,0.000000,1.250000,TRUE,0.300000,1.125000,TRUE,TRUE,ResetBack,Disabled,FALSE,TRUE,16.656250,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:40:20.434 PM 04/22/2015,Teleop Enabled,0.000000,19.000000,12.550000,0.341992,-0.000000,-0.589049,0.000000,-0.706858,0.000000,1.000000,TRUE,0.300000,3.625000,TRUE,TRUE,ResetBack,Disabled,FALSE,TRUE,9.781250,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:40:20.534 PM 04/22/2015,Teleop Enabled,0.000000,20.000000,12.550000,0.341383,-0.000000,-0.589049,0.000000,-0.706858,0.000000,1.500000,TRUE,0.300000,3.000000,TRUE,TRUE,ResetBack,Disabled,FALSE,TRUE,9.718750,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:40:20.635 PM 04/22/2015,Teleop Enabled,0.000000,24.000000,12.550000,0.342388,-0.000000,-0.589049,0.000000,-0.706858,0.000000,1.500000,TRUE,-0.031750,2.375000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.781250,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:40:20.735 PM 04/22/2015,Teleop Enabled,0.000000,23.000000,12.650000,0.338505,-0.000000,-0.589049,0.000000,-0.706858,0.000000,0.000000,TRUE,-0.015250,1.750000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.781250,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:40:20.835 PM 04/22/2015,Teleop Enabled,0.000000,28.000000,12.600000,0.351254,-0.000000,-0.589049,0.000000,-0.706858,0.000000,-2.500000,TRUE,0.069250,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.781250,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:40:20.935 PM 04/22/2015,Teleop Enabled,0.000000,26.000000,12.550000,0.356402,-0.000000,-0.589049,0.000000,-0.706858,0.000000,-2.500000,TRUE,0.600000,0.000000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,9.875000,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:40:21.036 PM 04/22/2015,Teleop Enabled,0.000000,24.000000,12.250000,0.354857,-0.000000,-0.589049,0.000000,-0.706858,3.750000,8.750000,TRUE,0.600000,5.250000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,9.500000,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:40:21.135 PM 04/22/2015,Teleop Enabled,0.000000,22.000000,12.400000,0.361987,-0.000000,-0.589049,0.000000,-0.706858,26.250000,31.500000,TRUE,0.600000,6.375000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,9.906250,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:40:21.236 PM 04/22/2015,Teleop Enabled,0.000000,25.000000,12.450000,0.364482,-0.000000,-0.589049,0.000000,-0.706858,50.000000,56.000000,TRUE,0.600000,5.625000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,9.906250,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:40:21.336 PM 04/22/2015,Teleop Enabled,0.000000,24.000000,12.400000,0.364680,-0.000000,-0.589049,0.000000,-0.706858,74.250000,79.750000,TRUE,0.600000,5.625000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,9.968750,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:40:21.436 PM 04/22/2015,Teleop Enabled,0.000000,24.000000,12.400000,0.378786,-0.000000,-0.589049,0.000000,-0.706858,97.750000,103.750000,TRUE,0.600000,5.750000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,9.968750,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:40:21.536 PM 04/22/2015,Teleop Enabled,0.000000,21.000000,12.400000,0.369366,-0.000000,-0.589049,0.000000,-0.706858,121.750000,126.500000,TRUE,0.600000,5.875000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,9.968750,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
07:40:21.637 PM 04/22/2015,Teleop Enabled,0.000000,24.000000,12.450000,0.375843,-0.000000,-0.589049,0.000000,-0.706858,145.500000,151.250000,TRUE,0.600000,5.250000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,9.875000,TRUE,-44018.000000,WPI_JoystickSetOutputs.vi
