Time,RobotMode,AutoToRun,LoopTime,BatteryVoltage,Gyro,LeftMotor,LeftEncoder,RightMotor,RightEncoder,PIDTarget,PIDCurrent,PIDINPosition,ElevatorMotorValue,ElevatorAmperage,TopOvertravel,ButtomOvertravel,PIDCurrentState,AutoStackState,GripperState,CompressorStatus,CompressorAmperage
10:51:11.874 AM 03/28/2015,Teleop Enabled,0.000000,19.000000,11.750000,359.927102,-0.000000,0.000000,0.000000,0.000000,-0.250000,-0.500000,TRUE,0.009625,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,17.937500
10:51:11.975 AM 03/28/2015,Teleop Enabled,0.000000,21.000000,11.750000,359.922347,-0.000000,0.000000,0.000000,0.000000,-0.250000,-0.500000,TRUE,0.010250,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.593750
10:51:12.076 AM 03/28/2015,Teleop Enabled,0.000000,20.000000,11.850000,359.914561,-0.000000,0.000000,0.000000,0.000000,-0.250000,-0.500000,TRUE,0.010875,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.406250
10:51:12.177 AM 03/28/2015,Teleop Enabled,0.000000,20.000000,11.750000,359.917200,-0.000000,0.000000,0.000000,0.000000,-0.250000,-0.500000,TRUE,0.011500,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.312500
10:51:12.280 AM 03/28/2015,Teleop Enabled,0.000000,20.000000,11.700000,359.906249,-0.000000,0.000000,0.000000,0.000000,-0.250000,-0.500000,TRUE,0.012125,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.312500
10:51:12.381 AM 03/28/2015,Teleop Enabled,0.000000,28.000000,11.700000,359.899108,-0.000000,0.000000,0.000000,0.000000,-0.250000,-0.500000,TRUE,0.012625,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.312500
10:51:12.482 AM 03/28/2015,Teleop Enabled,0.000000,19.000000,11.750000,359.890512,-0.000000,0.000000,0.000000,0.000000,-0.250000,-0.500000,TRUE,0.013375,0.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,TRUE,9.218750
10:51:12.583 AM 03/28/2015,Teleop Enabled,0.000000,20.000000,11.750000,359.886968,-0.000000,0.000000,0.000000,0.000000,-0.250000,-0.500000,TRUE,0.014000,0.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,TRUE,9.093750
10:51:12.683 AM 03/28/2015,Teleop Enabled,0.000000,21.000000,11.750000,359.825800,-0.000000,0.000000,0.000000,0.000000,-0.250000,-0.750000,TRUE,0.024000,0.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,TRUE,9.187500
10:51:12.789 AM 03/28/2015,Teleop Enabled,0.000000,19.000000,11.700000,359.882354,-0.000000,0.000000,0.000000,0.000000,-0.250000,-1.000000,TRUE,0.025250,0.000000,TRUE,TRUE,PIDControl,Disabled,TRUE,TRUE,9.281250
