Time,RobotMode,AutoToRun,LoopTime,BatteryVoltage,Gyro,LeftMotor,LeftEncoder,RightMotor,RightEncoder,PIDTarget,PIDCurrent,PIDINPosition,ElevatorMotorValue,ElevatorAmperage,TopOvertravel,ButtomOvertravel,PIDCurrentState,AutoStackState,GripperState,CompressorStatus,CompressorAmperage
12:56:39.505 PM 03/28/2015,Teleop Enabled,0.000000,20.000000,12.700000,359.907975,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000
12:56:39.607 PM 03/28/2015,Teleop Enabled,0.000000,20.000000,12.400000,359.907315,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,16.531250
12:56:39.707 PM 03/28/2015,Teleop Enabled,0.000000,20.000000,12.500000,359.913840,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,7.531250
12:56:39.808 PM 03/28/2015,Teleop Enabled,0.000000,20.000000,12.500000,359.917131,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,7.156250
12:56:39.909 PM 03/28/2015,Teleop Enabled,0.000000,20.000000,12.550000,359.916533,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,7.156250
12:56:40.009 PM 03/28/2015,Teleop Enabled,0.000000,25.000000,12.350000,0.048870,-0.307087,0.000000,-0.307087,-0.431969,0.000000,0.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.718750
12:56:40.109 PM 03/28/2015,Teleop Enabled,0.000000,19.000000,11.950000,0.317355,-0.338583,0.000000,-0.338583,-1.845686,0.000000,0.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.593750
12:56:40.211 PM 03/28/2015,Teleop Enabled,0.000000,20.000000,12.100000,0.652213,-0.299213,0.000000,-0.299213,-4.084070,0.000000,0.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,7.156250
12:56:40.312 PM 03/28/2015,Teleop Enabled,0.000000,23.000000,12.400000,1.045693,-0.236220,0.000000,-0.236220,-6.597345,0.000000,0.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,7.312500
12:56:40.413 PM 03/28/2015,Teleop Enabled,0.000000,20.000000,12.350000,1.316765,-0.212598,0.000000,-0.212598,-8.914269,0.000000,0.000000,TRUE,0.000000,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,7.250000
