Time,RobotMode,AutoToRun,LoopTime,BatteryVoltage,Gyro,LeftMotor,LeftEncoder,RightMotor,RightEncoder,PIDTarget,PIDCurrent,PIDINPosition,ElevatorMotorValue,ElevatorAmperage,TopOvertravel,ButtomOvertravel,PIDCurrentState,AutoStackState,GripperState,CompressorStatus,CompressorAmperage
06:40:58.605 PM 04/08/2015,Teleop Enabled,0.000000,9.000000,12.950000,0.554965,-0.000000,0.039270,0.000000,0.000000,-188.250000,-195.750000,FALSE,0.220625,3.125000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,15.312500
06:40:58.707 PM 04/08/2015,Teleop Enabled,0.000000,20.000000,12.800000,0.554654,-0.000000,0.000000,0.000000,0.000000,-188.250000,-189.750000,TRUE,0.068500,4.375000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,7.000000
06:40:58.807 PM 04/08/2015,Teleop Enabled,0.000000,21.000000,12.850000,0.555167,-0.000000,0.039270,0.000000,0.000000,-188.250000,-189.500000,TRUE,0.076500,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,6.875000
06:40:58.907 PM 04/08/2015,Teleop Enabled,0.000000,21.000000,12.800000,0.578043,-0.000000,0.039270,0.000000,0.000000,-188.250000,-189.500000,TRUE,0.079625,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,7.031250
06:40:59.008 PM 04/08/2015,Teleop Enabled,0.000000,19.000000,12.800000,0.590905,-0.000000,0.039270,0.000000,0.000000,-188.250000,-189.500000,TRUE,0.082750,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,7.093750
06:40:59.109 PM 04/08/2015,Teleop Enabled,0.000000,19.000000,12.750000,0.590464,-0.000000,0.039270,0.000000,0.000000,-188.250000,-189.500000,TRUE,0.085875,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,7.187500
06:40:59.210 PM 04/08/2015,Teleop Enabled,0.000000,20.000000,12.750000,0.600178,-0.000000,0.039270,0.000000,0.000000,-188.250000,-189.500000,TRUE,0.089000,1.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,7.093750
06:40:59.311 PM 04/08/2015,Teleop Enabled,0.000000,20.000000,12.750000,0.588687,-0.000000,0.039270,0.000000,0.000000,-188.250000,-189.500000,TRUE,0.092125,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,7.093750
06:40:59.412 PM 04/08/2015,Teleop Enabled,0.000000,20.000000,12.800000,0.581909,-0.000000,0.039270,0.000000,0.000000,-188.250000,-189.500000,TRUE,0.095250,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,7.031250
06:40:59.513 PM 04/08/2015,Teleop Enabled,0.000000,19.000000,12.750000,0.585108,-0.000000,0.039270,0.000000,0.000000,-188.250000,-189.500000,TRUE,0.098375,1.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,7.093750
