Time,RobotMode,AutoToRun,LoopTime,BatteryVoltage,Gyro,LeftMotor,LeftEncoder,RightMotor,RightEncoder,PIDTarget,PIDCurrent,PIDINPosition,ElevatorMotorValue,ElevatorAmperage,TopOvertravel,ButtomOvertravel,PIDCurrentState,AutoStackState,GripperState,CompressorStatus,CompressorAmperage
08:17:23.614 PM 04/08/2015,Teleop Enabled,0.000000,10.000000,12.900000,0.022771,-0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:17:23.714 PM 04/08/2015,Teleop Enabled,0.000000,13.000000,12.900000,0.043518,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.250000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:17:23.815 PM 04/08/2015,Teleop Enabled,0.000000,22.000000,12.900000,0.063844,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.250000,TRUE,0.000000,1.500000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:17:23.916 PM 04/08/2015,Teleop Enabled,0.000000,15.000000,12.900000,0.065030,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.250000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:17:24.017 PM 04/08/2015,Teleop Enabled,0.000000,20.000000,12.850000,0.066076,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.250000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:17:24.118 PM 04/08/2015,Teleop Enabled,0.000000,20.000000,12.850000,0.077540,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.250000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:17:24.218 PM 04/08/2015,Teleop Enabled,0.000000,18.000000,12.850000,0.087613,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.250000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,FALSE,0.968750
08:17:24.318 PM 04/08/2015,Teleop Enabled,0.000000,23.000000,12.850000,0.087404,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.250000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,TRUE,FALSE,0.968750
08:17:24.419 PM 04/08/2015,Teleop Enabled,0.000000,18.000000,12.850000,0.046830,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.250000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,TRUE,FALSE,0.968750
08:17:24.520 PM 04/08/2015,Teleop Enabled,0.000000,20.000000,12.850000,0.106354,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.250000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,TRUE,FALSE,0.968750
08:17:24.621 PM 04/08/2015,Teleop Enabled,0.000000,29.000000,12.900000,0.096363,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.250000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,TRUE,FALSE,0.968750
08:17:24.721 PM 04/08/2015,Teleop Enabled,0.000000,26.000000,12.900000,0.100502,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.250000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,TRUE,FALSE,0.968750
08:17:24.821 PM 04/08/2015,Teleop Enabled,0.000000,20.000000,12.900000,0.111894,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.250000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,TRUE,FALSE,0.968750
08:17:24.921 PM 04/08/2015,Teleop Enabled,0.000000,23.000000,12.900000,0.130324,-0.000000,0.000000,0.000000,0.000000,-1.000000,-0.250000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,TRUE,FALSE,0.968750
