Time,RobotMode,AutoToRun,LoopTime,BatteryVoltage,Gyro,LeftMotor,LeftEncoder,RightMotor,RightEncoder,PIDTarget,PIDCurrent,PIDINPosition,ElevatorMotorValue,ElevatorAmperage,TopOvertravel,ButtomOvertravel,PIDCurrentState,AutoStackState,GripperState,CompressorStatus,CompressorAmperage, ErrorStatus, ErrorCode, ErrorSource
07:41:26.486 PM 04/15/2015,Autonomous Disabled,0,1012331,12.1,82.535036,0.228346,0,0.228346,544.202387,0,0,FALSE,-0.3,0,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0,FALSE,0,NO ERROR
07:41:26.585 PM 04/15/2015,Teleop Disabled,0,20,12.65,0.003011,0,0,0,0,0,0,TRUE,-0.3,0,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0,FALSE,0,NO ERROR
07:41:26.685 PM 04/15/2015,Teleop Disabled,0,19,12.65,359.999979,0,0,0,0,0,0,TRUE,-0.3,0,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0,FALSE,0,NO ERROR
07:41:26.786 PM 04/15/2015,Teleop Disabled,0,15,12.65,0.003227,0,0,0,0,0,0,TRUE,-0.3,0,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0,FALSE,0,NO ERROR
07:41:26.885 PM 04/15/2015,Teleop Disabled,0,14,12.6,0.006737,0,0,0,0,0,0,TRUE,-0.3,0,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0,FALSE,0,NO ERROR
07:41:26.985 PM 04/15/2015,Teleop Disabled,0,20,12.6,0.007783,0,0,0,0,0,0,TRUE,-0.3,0,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0,FALSE,0,NO ERROR
07:41:27.085 PM 04/15/2015,Teleop Disabled,0,13,12.6,0.011625,0,0,0,0,0,0,TRUE,-0.3,0,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0,FALSE,0,NO ERROR
07:41:27.185 PM 04/15/2015,Teleop Disabled,0,20,12.6,0.009994,0,0,0,0,0,0,TRUE,-0.3,0,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0,FALSE,0,NO ERROR
07:41:27.286 PM 04/15/2015,Teleop Disabled,0,19,12.6,0.007335,0,0,0,0,0,0,TRUE,-0.3,0,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0,FALSE,0,NO ERROR
07:41:27.386 PM 04/15/2015,Teleop Disabled,0,20,12.65,0.019212,0,0,0,0,0,0,TRUE,-0.3,0,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0,FALSE,0,NO ERROR
07:41:27.486 PM 04/15/2015,Teleop Disabled,0,16,12.65,0.012373,0,0,0,0,0,0,TRUE,-0.3,0,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0,FALSE,0,NO ERROR
07:41:27.586 PM 04/15/2015,Teleop Disabled,0,13,12.65,0.005705,0,0,0,0,0,0,TRUE,-0.3,0,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0,FALSE,0,NO ERROR
07:41:27.687 PM 04/15/2015,Teleop Disabled,0,15,12.65,0.00147,0,0,0,0,0,0,TRUE,-0.3,0,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0,FALSE,0,NO ERROR
07:41:27.787 PM 04/15/2015,Teleop Disabled,0,15,12.65,359.998192,0,0,0,0,0,0,TRUE,-0.3,0,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0,FALSE,0,NO ERROR
07:41:27.888 PM 04/15/2015,Teleop Disabled,0,21,12.6,359.996695,0,0,0,0,0,0,TRUE,-0.3,0,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0,FALSE,0,NO ERROR
07:41:27.988 PM 04/15/2015,Teleop Disabled,0,16,12.6,359.99664,0,0,0,0,0,0,TRUE,-0.3,0,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0,FALSE,0,NO ERROR
07:41:28.089 PM 04/15/2015,Teleop Disabled,0,13,12.65,359.994603,0,0,0,0,0,0,TRUE,-0.3,0,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0,FALSE,0,NO ERROR
07:41:28.189 PM 04/15/2015,Teleop Disabled,0,14,12.6,359.990153,0,0,0,0,0,0,TRUE,-0.3,0,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0,FALSE,0,NO ERROR
07:41:28.290 PM 04/15/2015,Teleop Disabled,0,21,12.6,359.989008,0,0,0,0,0,0,TRUE,-0.3,0,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0,FALSE,0,NO ERROR
07:41:28.389 PM 04/15/2015,Teleop Disabled,0,20,12.65,359.985292,0,0,0,0,0,0,TRUE,-0.3,0,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0,FALSE,0,NO ERROR
07:41:28.489 PM 04/15/2015,Teleop Disabled,0,21,12.65,359.980897,0,0,0,0,0,0,TRUE,-0.3,0,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0,FALSE,0,NO ERROR
07:41:28.590 PM 04/15/2015,Teleop Disabled,0,19,12.65,359.980114,0,0,0,0,0,0,TRUE,-0.3,0,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0,FALSE,0,NO ERROR
07:41:28.689 PM 04/15/2015,Teleop Disabled,0,20,12.65,359.984698,0,0,0,0,0,0,TRUE,-0.3,0,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0,FALSE,0,NO ERROR
07:41:28.789 PM 04/15/2015,Teleop Disabled,0,19,12.65,359.987894,0,0,0,0,0,0,TRUE,-0.3,0,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0,FALSE,0,NO ERROR
07:41:28.889 PM 04/15/2015,Teleop Disabled,0,20,12.65,359.99353,0,0,0,0,0,0,TRUE,-0.3,0,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0,FALSE,0,NO ERROR
07:41:28.989 PM 04/15/2015,Teleop Disabled,0,20,12.6,359.989227,0,0,0,0,0,0,TRUE,-0.3,0,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0,FALSE,0,NO ERROR
07:41:29.089 PM 04/15/2015,Teleop Disabled,0,21,12.6,359.978457,0,0,0,0,0,0,TRUE,-0.3,0,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0,FALSE,0,NO ERROR
07:41:29.190 PM 04/15/2015,Teleop Disabled,0,20,12.6,359.972379,0,0,0,0,0,0,TRUE,-0.3,0,TRUE,TRUE,ResetForward,Disabled,TRUE,FALSE,0,FALSE,0,NO ERROR
