Time,RobotMode,AutoToRun,LoopTime,BatteryVoltage,Gyro,LeftMotor,LeftEncoder,RightMotor,RightEncoder,PIDTarget,PIDCurrent,PIDINPosition,ElevatorMotorValue,ElevatorAmperage,TopOvertravel,ButtomOvertravel,PIDCurrentState,AutoStackState,GripperState,CompressorStatus,CompressorAmperage
09:13:04.656 AM 04/09/2015,Teleop Enabled,0.000000,20.000000,12.950000,0.957455,0.000000,0.039270,0.000000,0.000000,0.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,0.968750
09:13:04.757 AM 04/09/2015,Teleop Enabled,0.000000,20.000000,12.700000,0.953982,-0.000000,0.039270,0.000000,0.000000,-1.000000,-0.500000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,11.062500
09:13:04.858 AM 04/09/2015,Teleop Enabled,0.000000,20.000000,12.750000,0.972210,-0.000000,0.039270,0.000000,0.000000,-1.000000,0.750000,TRUE,0.000000,3.750000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,6.281250
09:13:04.959 AM 04/09/2015,Teleop Enabled,0.000000,22.000000,12.800000,0.966984,-0.000000,0.039270,0.000000,0.000000,-1.000000,0.750000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,6.343750
09:13:05.060 AM 04/09/2015,Teleop Enabled,0.000000,21.000000,12.750000,0.977775,-0.000000,0.039270,0.000000,0.000000,-1.000000,0.750000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,6.468750
09:13:05.161 AM 04/09/2015,Teleop Enabled,0.000000,21.000000,12.750000,0.969432,-0.000000,0.039270,0.000000,0.000000,-1.000000,0.750000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,6.500000
09:13:05.261 AM 04/09/2015,Teleop Enabled,0.000000,20.000000,12.700000,0.945417,-0.435433,-0.078540,0.435433,0.157080,-1.000000,0.750000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,6.500000
09:13:05.363 AM 04/09/2015,Teleop Enabled,0.000000,22.000000,12.500000,359.072842,-0.391339,-0.628319,0.391339,0.785398,-1.000000,0.750000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,6.281250
09:13:05.464 AM 04/09/2015,Teleop Enabled,0.000000,20.000000,12.450000,354.983236,-0.148819,-1.570796,0.148819,1.845686,-1.000000,0.750000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,6.500000
09:13:05.565 AM 04/09/2015,Teleop Enabled,0.000000,19.000000,12.650000,351.127935,-0.000000,-2.277655,0.000000,2.591814,-1.000000,0.750000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,6.687500
09:13:05.666 AM 04/09/2015,Teleop Enabled,0.000000,27.000000,12.700000,349.365357,-0.000000,-2.434734,0.000000,2.827433,-1.000000,0.750000,TRUE,1.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,6.656250
09:13:05.767 AM 04/09/2015,Teleop Enabled,0.000000,20.000000,12.100000,349.441164,-0.231496,-2.434734,0.231496,2.866703,-1.000000,31.250000,FALSE,1.000000,20.000000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,5.875000
09:13:05.869 AM 04/09/2015,Teleop Enabled,0.000000,20.000000,11.800000,349.008043,-0.418898,-2.788163,0.418898,3.220132,-1.000000,4.000000,FALSE,0.000000,6.500000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,6.593750
09:13:05.970 AM 04/09/2015,Teleop Enabled,0.000000,16.000000,12.450000,346.147299,-0.181890,-3.534292,0.181890,3.966261,-1.000000,-0.750000,TRUE,0.000000,0.000000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,6.687500
09:13:06.070 AM 04/09/2015,Teleop Enabled,0.000000,21.000000,12.700000,342.393262,-0.000000,-4.084070,0.000000,4.633849,-1.000000,-2.250000,TRUE,0.000000,0.000000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,6.687500
09:13:06.170 AM 04/09/2015,Teleop Enabled,0.000000,21.000000,12.650000,341.034107,-0.000000,-4.280420,0.000000,4.948008,-1.000000,-3.000000,TRUE,0.000000,0.000000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,6.687500
09:13:06.271 AM 04/09/2015,Teleop Enabled,0.000000,20.000000,12.650000,341.141657,-0.000000,-4.241150,0.000000,4.948008,-1.000000,-4.000000,TRUE,0.000000,0.000000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,6.593750
09:13:06.371 AM 04/09/2015,Teleop Enabled,0.000000,21.000000,12.650000,341.157099,-0.000000,-4.241150,0.000000,4.948008,-1.000000,-4.750000,FALSE,0.000000,0.000000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,6.593750
09:13:06.472 AM 04/09/2015,Teleop Enabled,0.000000,20.000000,12.650000,341.180181,0.193254,-4.162610,0.279187,4.987278,-1.000000,-5.750000,FALSE,0.000000,0.000000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,6.656250
09:13:06.575 AM 04/09/2015,Teleop Enabled,0.000000,21.000000,12.500000,341.093463,0.217546,-3.848451,0.317887,5.497787,-1.000000,-7.000000,FALSE,0.000000,0.000000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,6.500000
09:13:06.675 AM 04/09/2015,Teleop Enabled,0.000000,20.000000,12.550000,340.973544,0.230343,-3.180863,0.336586,6.283185,-1.000000,-7.750000,FALSE,1.000000,0.000000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,6.500000
09:13:06.776 AM 04/09/2015,Teleop Enabled,0.000000,21.000000,12.200000,340.654015,0.199095,-2.238385,0.367834,7.382743,-1.000000,31.000000,FALSE,1.000000,34.625000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,6.656250
09:13:06.878 AM 04/09/2015,Teleop Enabled,0.000000,20.000000,12.350000,340.059651,0.195970,-1.138827,0.370959,8.835729,-1.000000,82.750000,FALSE,1.000000,13.000000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,6.468750
09:13:06.979 AM 04/09/2015,Teleop Enabled,0.000000,23.000000,12.300000,339.315286,0.195970,0.157080,0.370959,10.524335,-1.000000,137.500000,FALSE,0.000000,11.125000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,6.468750
09:13:07.079 AM 04/09/2015,Teleop Enabled,0.000000,27.000000,12.500000,338.348329,0.195970,1.570796,0.370959,12.409291,-1.000000,153.500000,FALSE,0.000000,8.125000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,6.687500
09:13:07.180 AM 04/09/2015,Teleop Enabled,0.000000,22.000000,12.550000,337.350788,0.195970,3.102323,0.370959,14.372786,-1.000000,152.000000,FALSE,0.000000,0.000000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,6.593750
09:13:07.281 AM 04/09/2015,Teleop Enabled,0.000000,21.000000,12.500000,336.241346,0.195970,4.712389,0.370959,16.493361,-1.000000,150.750000,FALSE,0.000000,0.000000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,6.562500
09:13:07.382 AM 04/09/2015,Teleop Enabled,0.000000,22.000000,12.500000,335.163647,0.210032,6.400995,0.356898,18.692476,-1.000000,149.750000,FALSE,0.000000,0.000000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,6.656250
09:13:07.483 AM 04/09/2015,Teleop Enabled,0.000000,20.000000,12.500000,334.066958,0.239717,8.168141,0.327212,20.891591,-1.000000,149.000000,FALSE,0.000000,0.000000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,6.562500
09:13:07.584 AM 04/09/2015,Teleop Enabled,0.000000,28.000000,12.550000,333.232731,0.220472,10.053096,0.220472,23.090706,-1.000000,148.000000,FALSE,0.000000,0.000000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,6.500000
09:13:07.687 AM 04/09/2015,Teleop Enabled,0.000000,20.000000,12.600000,333.045361,-0.000000,12.095132,0.000000,24.818582,-1.000000,147.250000,FALSE,0.000000,0.000000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,6.562500
09:13:07.788 AM 04/09/2015,Teleop Enabled,0.000000,53.000000,12.650000,333.194046,-0.000000,12.880530,0.000000,26.114489,-1.000000,146.250000,FALSE,0.000000,0.000000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,6.687500
09:13:07.890 AM 04/09/2015,Teleop Enabled,0.000000,21.000000,12.600000,333.451416,0.220472,14.372786,0.220472,27.331856,-1.000000,145.000000,FALSE,0.000000,0.000000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,6.593750
09:13:07.991 AM 04/09/2015,Teleop Enabled,0.000000,34.000000,12.450000,333.510502,0.322835,15.197454,0.322835,28.156524,-1.000000,144.250000,FALSE,0.000000,0.000000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,6.500000
09:13:08.092 AM 04/09/2015,Teleop Enabled,0.000000,29.000000,12.450000,333.552444,0.322835,16.297012,0.322835,29.256082,-1.000000,143.250000,FALSE,0.000000,0.000000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,6.500000
09:13:08.194 AM 04/09/2015,Teleop Enabled,0.000000,20.000000,12.450000,333.590561,0.257673,18.064158,0.372249,30.983958,-1.000000,142.500000,FALSE,0.000000,0.000000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,6.562500
09:13:08.295 AM 04/09/2015,Teleop Enabled,0.000000,12.000000,12.450000,333.474337,0.238576,19.634954,0.391345,32.711834,-1.000000,141.500000,FALSE,0.000000,0.000000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,6.500000
09:13:08.396 AM 04/09/2015,Teleop Enabled,0.000000,18.000000,12.450000,333.039205,0.235104,21.441370,0.394817,34.714599,-1.000000,140.750000,FALSE,0.000000,0.000000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,6.500000
09:13:08.496 AM 04/09/2015,Teleop Enabled,0.000000,21.000000,12.450000,332.450303,0.235104,23.365595,0.394817,36.913714,-1.000000,140.000000,FALSE,0.000000,0.000000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,6.562500
09:13:08.597 AM 04/09/2015,Teleop Enabled,0.000000,20.000000,12.500000,331.669738,0.235104,25.289821,0.394817,39.230638,-1.000000,139.000000,FALSE,0.000000,0.000000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,6.562500
09:13:08.698 AM 04/09/2015,Teleop Enabled,0.000000,20.000000,12.500000,330.648873,0.235104,27.214046,0.394817,41.626103,-1.000000,138.000000,FALSE,0.000000,0.000000,TRUE,TRUE,ManualControl,Disabled,FALSE,TRUE,6.562500
