Time,RobotMode,AutoToRun,LoopTime,BatteryVoltage,Gyro,LeftMotor,LeftEncoder,RightMotor,RightEncoder,PIDTarget,PIDCurrent,PIDINPosition,ElevatorMotorValue,ElevatorAmperage,TopOvertravel,ButtomOvertravel,PIDCurrentState,AutoStackState,GripperState,CompressorStatus,CompressorAmperage
06:36:03.583 PM 04/09/2015,Autonomous Enabled,5.000000,21.000000,12.400000,358.679776,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,8.062500
06:36:03.683 PM 04/09/2015,Autonomous Enabled,5.000000,20.000000,12.850000,358.673743,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,TRUE,0.300000,0.000000,TRUE,FALSE,ResetBack,Disabled,FALSE,TRUE,9.906250
06:36:03.784 PM 04/09/2015,Autonomous Enabled,5.000000,19.000000,12.800000,358.677940,0.000000,0.000000,0.000000,0.000000,-1.000000,8.500000,FALSE,0.300000,2.500000,TRUE,FALSE,ResetBack,Disabled,FALSE,TRUE,9.562500
06:36:03.885 PM 04/09/2015,Autonomous Enabled,5.000000,20.000000,12.800000,358.663096,0.000000,0.000000,0.000000,0.000000,-1.000000,17.500000,FALSE,0.300000,4.000000,TRUE,FALSE,ResetBack,Disabled,FALSE,TRUE,9.656250
06:36:03.986 PM 04/09/2015,Autonomous Enabled,5.000000,19.000000,12.750000,358.659357,0.000000,0.000000,0.000000,0.000000,0.000000,26.000000,FALSE,-0.650000,3.125000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.562500
06:36:04.088 PM 04/09/2015,Autonomous Enabled,5.000000,19.000000,12.350000,358.660331,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,TRUE,-0.032250,16.500000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.093750
06:36:04.188 PM 04/09/2015,Autonomous Enabled,5.000000,20.000000,12.850000,358.662922,0.000000,0.000000,0.000000,0.000000,0.000000,-1.250000,TRUE,0.041500,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.687500
06:36:04.288 PM 04/09/2015,Autonomous Enabled,5.000000,21.000000,12.900000,358.652288,0.000000,0.000000,0.000000,0.000000,0.000000,-1.750000,TRUE,0.065250,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.500000
06:36:04.390 PM 04/09/2015,Autonomous Enabled,5.000000,20.000000,12.850000,358.654995,0.000000,0.000000,0.000000,0.000000,0.000000,-1.750000,TRUE,0.086250,0.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.562500
06:36:04.490 PM 04/09/2015,Autonomous Enabled,5.000000,20.000000,12.850000,358.646180,0.000000,0.000000,0.000000,0.000000,0.000000,-1.750000,TRUE,0.103750,1.000000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.375000
