Time,RobotMode,AutoToRun,LoopTime,BatteryVoltage,Gyro,LeftMotor,LeftEncoder,RightMotor,RightEncoder,PIDTarget,PIDCurrent,PIDINPosition,ElevatorMotorValue,ElevatorAmperage,TopOvertravel,ButtomOvertravel,PIDCurrentState,AutoStackState,GripperState,CompressorStatus,CompressorAmperage
03:24:26.123 PM 04/09/2015,Teleop Enabled,0.000000,14.000000,13.150000,356.119160,-0.000000,-0.039270,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,0.968750
03:24:26.224 PM 04/09/2015,Teleop Enabled,0.000000,21.000000,12.800000,356.105789,-0.000000,-0.039270,0.000000,0.000000,-1.000000,-0.250000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,8.343750
03:24:26.325 PM 04/09/2015,Teleop Enabled,0.000000,9.000000,12.900000,356.106438,-0.000000,-0.039270,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,4.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,6.500000
03:24:26.426 PM 04/09/2015,Teleop Enabled,0.000000,11.000000,12.950000,356.113267,-0.000000,-0.039270,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,6.375000
03:24:26.527 PM 04/09/2015,Teleop Enabled,0.000000,13.000000,13.000000,356.097319,-0.000000,-0.039270,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,6.406250
03:24:26.627 PM 04/09/2015,Teleop Enabled,0.000000,13.000000,12.950000,356.101356,-0.000000,-0.039270,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,6.468750
03:24:26.728 PM 04/09/2015,Teleop Enabled,0.000000,11.000000,12.950000,356.094428,-0.000000,-0.039270,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,6.406250
03:24:26.828 PM 04/09/2015,Teleop Enabled,0.000000,12.000000,12.950000,356.079823,-0.000000,-0.039270,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,6.593750
03:24:26.929 PM 04/09/2015,Teleop Enabled,0.000000,11.000000,12.950000,356.071233,-0.000000,-0.039270,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,6.656250
03:24:27.029 PM 04/09/2015,Teleop Enabled,0.000000,15.000000,12.900000,356.069678,-0.000000,-0.039270,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,6.687500
03:24:27.129 PM 04/09/2015,Teleop Enabled,0.000000,21.000000,12.900000,356.076859,-0.000000,-0.039270,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,6.718750
03:24:27.229 PM 04/09/2015,Teleop Enabled,0.000000,21.000000,12.900000,356.066981,-0.000000,-0.039270,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,6.687500
03:24:27.330 PM 04/09/2015,Teleop Enabled,0.000000,19.000000,12.850000,356.059055,-0.000000,-0.039270,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,6.593750
03:24:27.430 PM 04/09/2015,Teleop Enabled,0.000000,19.000000,12.900000,356.065522,-0.000000,-0.039270,0.000000,0.000000,-1.000000,0.000000,TRUE,0.000000,0.000000,TRUE,FALSE,ManualControl,Disabled,FALSE,TRUE,6.562500
